% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
-1.5868e-14,-3.0969,0,0,0.91406,0,-0.92906,0.49593,4.4468
0,-3.0024,0,0,0.94241,0,-0.90071,0.51131,4.3111
-1.5868e-14,-2.5809,0,0,1.0688,0,-0.77427,0.57991,3.7059
1.5868e-14,-2.6793,0,0,1.0393,0,-0.80378,0.5639,3.8471
0,-2.9279,0,0,0.96474,0,-0.87838,0.52343,4.2042
-1.5868e-14,-2.7505,0,0,1.018,0,-0.82514,0.55231,3.9494
0,-3.5198,0,0,0.78717,0,-1.0559,0.42709,5.0541
1.5868e-14,-3.0859,0,0,0.91733,0,-0.92578,0.49771,4.4311
-1.5868e-14,-2.8159,0,0,0.99834,0,-0.84478,0.54166,4.0433
1.5868e-14,-3.563,0,0,0.77423,0,-1.0689,0.42006,5.116
0,-3.5163,0,0,0.78823,0,-1.0549,0.42766,5.049
0,-3.0228,0,0,0.93628,0,-0.90683,0.50799,4.3404
0,-3.3147,0,0,0.84872,0,-0.9944,0.46048,4.7595
-1.5868e-14,-4.1916,0,0,0.58563,0,-1.2575,0.31774,6.0187
0,-3.2811,0,0,0.85878,0,-0.98433,0.46594,4.7113
-1.5868e-14,-2.8475,0,0,0.98887,0,-0.85424,0.53652,4.0887
0,-2.6028,0,0,1.0623,0,-0.78083,0.57636,3.7373
0,-3.2319,0,0,0.87354,0,-0.96958,0.47395,4.6407
0,-3.2441,0,0,0.86988,0,-0.97324,0.47196,4.6582
0,-3.2951,0,0,0.85458,0,-0.98854,0.46366,4.7314
-1.5868e-14,-3.4411,0,0,0.81079,0,-1.0323,0.4399,4.941
1.5868e-14,-3.1484,0,0,0.8986,0,-0.94452,0.48754,4.5207
1.5868e-14,-2.8415,0,0,0.99065,0,-0.85246,0.53749,4.0801
-1.5868e-14,-3.408,0,0,0.82073,0,-1.0224,0.44529,4.8935
