% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-301.09,0,0,98.257,0,-90.326,0.52103,432.33
1.5868e-14,-325.52,0,0,90.926,0,-97.657,0.48216,467.41
1.5868e-14,-260.37,0,0,110.47,0,-78.111,0.5858,373.86
-1.5868e-14,-337.38,0,0,87.369,0,-101.21,0.46329,484.44
0,-297.72,0,0,99.268,0,-89.315,0.52639,427.49
0,-342.5,0,0,85.832,0,-102.75,0.45514,491.8
-1.5868e-14,-316.86,0,0,93.524,0,-95.059,0.49593,454.98
0,-307.19,0,0,96.425,0,-92.158,0.51131,441.1
-1.5868e-14,-264.07,0,0,109.36,0,-79.222,0.57991,379.18
1.5868e-14,-274.14,0,0,106.34,0,-82.241,0.5639,393.63
0,-299.58,0,0,98.71,0,-89.873,0.52343,430.16
-1.5868e-14,-281.42,0,0,104.16,0,-84.427,0.55231,404.09
0,-360.14,0,0,80.541,0,-108.04,0.42709,517.12
1.5868e-14,-315.75,0,0,93.859,0,-94.724,0.49771,453.38
-1.5868e-14,-288.12,0,0,102.15,0,-86.435,0.54166,413.71
1.5868e-14,-364.55,0,0,79.217,0,-109.37,0.42006,523.46
0,-359.78,0,0,80.65,0,-107.93,0.42766,516.6
0,-309.28,0,0,95.798,0,-92.785,0.50799,444.1
0,-339.15,0,0,86.839,0,-101.74,0.46048,486.98
-1.5868e-14,-428.88,0,0,59.92,0,-128.66,0.31774,615.82
0,-335.72,0,0,87.869,0,-100.71,0.46594,482.05
-1.5868e-14,-291.35,0,0,101.18,0,-87.404,0.53652,418.34
0,-266.31,0,0,108.69,0,-79.892,0.57636,382.39
0,-330.68,0,0,89.379,0,-99.205,0.47395,474.82
0,-331.93,0,0,89.004,0,-99.579,0.47196,476.62
0,-337.15,0,0,87.439,0,-101.14,0.46366,484.11
-1.5868e-14,-352.08,0,0,82.958,0,-105.63,0.4399,505.55
1.5868e-14,-322.14,0,0,91.943,0,-96.641,0.48754,462.55
1.5868e-14,-290.74,0,0,101.36,0,-87.222,0.53749,417.47
-1.5868e-14,-348.69,0,0,83.975,0,-104.61,0.44529,500.69
0,-390.39,0,0,71.465,0,-117.12,0.37896,560.56
1.5868e-14,-463.8,0,0,49.444,0,-139.14,0.26219,665.96
1.5868e-14,-262,0,0,109.98,0,-78.6,0.58321,376.2
-1.5868e-14,-302.64,0,0,97.792,0,-90.791,0.51856,434.55
-1.5868e-14,-315.09,0,0,94.056,0,-94.527,0.49875,452.43
-1.5868e-14,-277.18,0,0,105.43,0,-83.153,0.55906,398
1.5868e-14,-375.45,0,0,75.947,0,-112.64,0.40272,539.11
0,-335.8,0,0,87.842,0,-100.74,0.4658,482.18
-1.5868e-14,-297.67,0,0,99.282,0,-89.301,0.52646,427.42
0,-372.8,0,0,76.743,0,-111.84,0.40695,535.3
1.5868e-14,-371.5,0,0,77.133,0,-111.45,0.40902,533.43
0,-311.98,0,0,94.989,0,-93.594,0.5037,447.97
0,-366.48,0,0,78.639,0,-109.94,0.417,526.23
1.5868e-14,-288.98,0,0,101.89,0,-86.694,0.54029,414.94
1.5868e-14,-338.98,0,0,86.888,0,-101.7,0.46074,486.74
1.5868e-14,-325.87,0,0,90.821,0,-97.762,0.4816,467.92
0,-282.51,0,0,103.83,0,-84.754,0.55057,405.66
-1.5868e-14,-296.57,0,0,99.613,0,-88.971,0.52822,425.84
0,-406.89,0,0,66.517,0,-122.07,0.35272,584.24
0,-294.4,0,0,100.26,0,-88.321,0.53166,422.73
1.5868e-14,-272.87,0,0,106.72,0,-81.861,0.56591,391.81
0,-308.36,0,0,96.075,0,-92.509,0.50945,442.77
1.5868e-14,-291.28,0,0,101.2,0,-87.384,0.53663,418.25
-1.5868e-14,-307.03,0,0,96.473,0,-92.11,0.51157,440.86
0,-284.61,0,0,103.2,0,-85.383,0.54724,408.67
0,-403.75,0,0,67.458,0,-121.12,0.35771,579.74
-1.5868e-14,-256.15,0,0,111.74,0,-76.846,0.59251,367.81
-1.5868e-14,-315.1,0,0,94.052,0,-94.531,0.49873,452.45
1.5868e-14,-383.23,0,0,73.615,0,-114.97,0.39036,550.27
0,-287.54,0,0,102.32,0,-86.261,0.54259,412.87
0,-330.38,0,0,89.468,0,-99.115,0.47442,474.39
-1.5868e-14,-309.75,0,0,95.66,0,-92.924,0.50725,444.76
1.5868e-14,-325.49,0,0,90.936,0,-97.647,0.48221,467.37
0,-287,0,0,102.48,0,-86.1,0.54344,412.1
1.5868e-14,-380.66,0,0,74.387,0,-114.2,0.39445,546.58
-1.5868e-14,-319.69,0,0,92.677,0,-95.906,0.49144,459.04
-1.5868e-14,-364.88,0,0,79.118,0,-109.46,0.41954,523.93
0,-349.67,0,0,83.682,0,-104.9,0.44374,502.09
0,-239.23,0,0,116.81,0,-71.77,0.61943,343.51
0,-415.87,0,0,63.821,0,-124.76,0.33843,597.15
0,-496.4,0,0,39.662,0,-148.92,0.21032,712.78
0,-283.78,0,0,103.45,0,-85.135,0.54855,407.48
0,-404.42,0,0,67.258,0,-121.33,0.35665,580.7
0,-252.22,0,0,112.92,0,-75.665,0.59877,362.16
-1.5868e-14,-312.75,0,0,94.758,0,-93.825,0.50248,449.07
0,-334.38,0,0,88.27,0,-100.31,0.46807,480.13
-1.5868e-14,-382.38,0,0,73.869,0,-114.71,0.39171,549.05
0,-359.01,0,0,80.88,0,-107.7,0.42888,515.5
0,-399.02,0,0,68.876,0,-119.71,0.36523,572.95
-1.5868e-14,-354.37,0,0,82.272,0,-106.31,0.43626,508.84
-1.5868e-14,-403.15,0,0,67.639,0,-120.94,0.35867,578.88
-1.5868e-14,-312.76,0,0,94.755,0,-93.828,0.50246,449.09
3.1736e-14,-272.31,0,1.4827e-14,106.89,0,-81.693,0.56681,391.01
0,-310.52,0,0,95.427,0,-93.156,0.50602,445.87
0,-359.28,0,0,80.8,0,-107.78,0.42846,515.88
0,-404.19,0,0,67.326,0,-121.26,0.35701,580.37
-1.5868e-14,-314.97,0,0,94.093,0,-94.49,0.49895,452.26
-1.5868e-14,-336.65,0,0,87.589,0,-100.99,0.46446,483.39
0,-324.4,0,0,91.265,0,-97.319,0.48395,465.8
1.5868e-14,-369.56,0,0,77.716,0,-110.87,0.4121,530.64
-1.5868e-14,-338.39,0,0,87.067,0,-101.52,0.46169,485.89
