% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-0.070551,0,0,0.018248,0,-0.021165,0.46298,0.1013
0,-0.067671,0,0,0.019112,0,-0.020301,0.48491,0.097168
1.5868e-14,-0.072122,0,0,0.017776,0,-0.021636,0.45103,0.10356
-1.5868e-14,-0.066096,0,0,0.019584,0,-0.019829,0.4969,0.094906
0,-0.06057,0,0,0.021242,0,-0.018171,0.53896,0.086972
3.1736e-14,-0.072016,0,1.4827e-14,0.017808,0,-0.021605,0.45184,0.10341
0,-0.062565,0,0,0.020643,0,-0.01877,0.52377,0.089837
-1.5868e-14,-0.072014,0,0,0.017809,0,-0.021604,0.45185,0.1034
1.5868e-14,-0.066648,0,0,0.019419,0,-0.019994,0.4927,0.095699
1.5868e-14,-0.065198,0,0,0.019854,0,-0.019559,0.50373,0.093617
0,-0.0841,0,0,0.014183,0,-0.02523,0.35986,0.12076
1.5868e-14,-0.059146,0,0,0.021669,0,-0.017744,0.5498,0.084927
0,-0.057446,0,0,0.022179,0,-0.017234,0.56273,0.082487
0,-0.062925,0,0,0.020535,0,-0.018878,0.52103,0.090354
1.5868e-14,-0.068033,0,0,0.019003,0,-0.02041,0.48216,0.097687
1.5868e-14,-0.054416,0,0,0.023088,0,-0.016325,0.5858,0.078136
-1.5868e-14,-0.070511,0,0,0.01826,0,-0.021153,0.46329,0.10125
0,-0.062222,0,0,0.020746,0,-0.018666,0.52639,0.089343
0,-0.071582,0,0,0.017938,0,-0.021475,0.45514,0.10278
-1.5868e-14,-0.066223,0,0,0.019546,0,-0.019867,0.49593,0.095089
0,-0.064202,0,0,0.020152,0,-0.019261,0.51131,0.092187
-1.5868e-14,-0.05519,0,0,0.022856,0,-0.016557,0.57991,0.079246
1.5868e-14,-0.057293,0,0,0.022225,0,-0.017188,0.5639,0.082266
0,-0.06261,0,0,0.02063,0,-0.018783,0.52343,0.089901
-1.5868e-14,-0.058816,0,0,0.021768,0,-0.017645,0.55231,0.084453
0,-0.075267,0,0,0.016833,0,-0.02258,0.42709,0.10808
1.5868e-14,-0.065989,0,0,0.019616,0,-0.019797,0.49771,0.094754
-1.5868e-14,-0.060215,0,0,0.021348,0,-0.018065,0.54166,0.086462
1.5868e-14,-0.07619,0,0,0.016556,0,-0.022857,0.42006,0.1094
0,-0.075192,0,0,0.016855,0,-0.022558,0.42766,0.10797
0,-0.064639,0,0,0.020021,0,-0.019392,0.50799,0.092814
0,-0.07088,0,0,0.018149,0,-0.021264,0.46048,0.10178
-1.5868e-14,-0.089633,0,0,0.012523,0,-0.02689,0.31774,0.1287
0,-0.070163,0,0,0.018364,0,-0.021049,0.46594,0.10075
-1.5868e-14,-0.06089,0,0,0.021146,0,-0.018267,0.53652,0.087431
0,-0.055657,0,0,0.022716,0,-0.016697,0.57636,0.079917
0,-0.069111,0,0,0.01868,0,-0.020733,0.47395,0.099236
0,-0.069372,0,0,0.018601,0,-0.020812,0.47196,0.09961
0,-0.070462,0,0,0.018274,0,-0.021139,0.46366,0.10118
-1.5868e-14,-0.073584,0,0,0.017338,0,-0.022075,0.4399,0.10566
1.5868e-14,-0.067325,0,0,0.019216,0,-0.020197,0.48754,0.096671
1.5868e-14,-0.060763,0,0,0.021184,0,-0.018229,0.53749,0.087249
-1.5868e-14,-0.072875,0,0,0.01755,0,-0.021863,0.44529,0.10464
0,-0.08159,0,0,0.014936,0,-0.024477,0.37896,0.11715
1.5868e-14,-0.096931,0,0,0.010334,0,-0.029079,0.26219,0.13918
1.5868e-14,-0.054756,0,0,0.022986,0,-0.016427,0.58321,0.078624
-1.5868e-14,-0.063249,0,0,0.020438,0,-0.018975,0.51856,0.090819
-1.5868e-14,-0.065852,0,0,0.019657,0,-0.019756,0.49875,0.094556
-1.5868e-14,-0.057929,0,0,0.022034,0,-0.017379,0.55906,0.083179
1.5868e-14,-0.078468,0,0,0.015872,0,-0.02354,0.40272,0.11267
0,-0.070181,0,0,0.018359,0,-0.021054,0.4658,0.10077
