% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-3.9417,0,0,1.4441,0,-1.1825,0.5498,5.6598
0,-3.8284,0,0,1.4781,0,-1.1485,0.56273,5.4972
0,-4.1936,0,0,1.3685,0,-1.2581,0.52103,6.0215
1.5868e-14,-4.5339,0,0,1.2664,0,-1.3602,0.48216,6.5102
1.5868e-14,-3.6265,0,0,1.5387,0,-1.0879,0.5858,5.2072
-1.5868e-14,-4.6991,0,0,1.2169,0,-1.4097,0.46329,6.7473
0,-4.1467,0,0,1.3826,0,-1.244,0.52639,5.9541
0,-4.7705,0,0,1.1955,0,-1.4311,0.45514,6.8498
-1.5868e-14,-4.4133,0,0,1.3026,0,-1.324,0.49593,6.3371
0,-4.2787,0,0,1.343,0,-1.2836,0.51131,6.1437
-1.5868e-14,-3.678,0,0,1.5232,0,-1.1034,0.57991,5.2813
1.5868e-14,-3.8182,0,0,1.4812,0,-1.1455,0.5639,5.4825
0,-4.1726,0,0,1.3748,0,-1.2518,0.52343,5.9913
-1.5868e-14,-3.9197,0,0,1.4507,0,-1.1759,0.55231,5.6282
0,-5.0161,0,0,1.1218,0,-1.5048,0.42709,7.2025
1.5868e-14,-4.3978,0,0,1.3073,0,-1.3193,0.49771,6.3147
-1.5868e-14,-4.013,0,0,1.4227,0,-1.2039,0.54166,5.7621
1.5868e-14,-5.0776,0,0,1.1033,0,-1.5233,0.42006,7.2908
0,-5.011,0,0,1.1233,0,-1.5033,0.42766,7.1953
0,-4.3077,0,0,1.3343,0,-1.2923,0.50799,6.1854
0,-4.7237,0,0,1.2095,0,-1.4171,0.46048,6.7827
-1.5868e-14,-5.9735,0,0,0.83458,0,-1.792,0.31774,8.5772
0,-4.6759,0,0,1.2238,0,-1.4028,0.46594,6.7141
-1.5868e-14,-4.0579,0,0,1.4092,0,-1.2174,0.53652,5.8267
0,-3.7092,0,0,1.5139,0,-1.1127,0.57636,5.3259
