% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
1.5868e-14,-2.8599,0,0,0.83194,0,-0.85798,0.4923,4.1065
0,-2.7014,0,0,0.87951,0,-0.81041,0.52044,3.8789
0,-2.3455,0,0,0.98626,0,-0.70365,0.58362,3.3679
-1.5868e-14,-3.0334,0,0,0.77991,0,-0.91001,0.46151,4.3556
1.5868e-14,-2.8677,0,0,0.8296,0,-0.86031,0.49091,4.1177
0,-2.9527,0,0,0.8041,0,-0.88582,0.47582,4.2398
1.5868e-14,-2.8054,0,0,0.8483,0,-0.84162,0.50197,4.0282
0,-2.6102,0,0,0.90687,0,-0.78305,0.53663,3.7479
0,-3.364,0,0,0.6807,0,-1.0092,0.4028,4.8304
-1.5868e-14,-2.8082,0,0,0.84744,0,-0.84247,0.50147,4.0323
0,-2.8937,0,0,0.82181,0,-0.86811,0.4863,4.155
-1.5868e-14,-2.4018,0,0,0.96938,0,-0.72054,0.57362,3.4487
1.5868e-14,-2.9441,0,0,0.80669,0,-0.88322,0.47736,4.2274
0,-2.9127,0,0,0.81612,0,-0.8738,0.48293,4.1823
0,-3.085,0,0,0.76443,0,-0.92549,0.45235,4.4297
1.5868e-14,-3.096,0,0,0.7611,0,-0.92881,0.45038,4.4456
0,-2.7918,0,0,0.85238,0,-0.83754,0.50439,4.0087
0,-2.5238,0,0,0.93277,0,-0.75715,0.55196,3.6239
-1.5868e-14,-2.8138,0,0,0.84577,0,-0.84415,0.50048,4.0403
0,-3.0442,0,0,0.77664,0,-0.91327,0.45957,4.3712
1.5868e-14,-2.4849,0,0,0.94444,0,-0.74547,0.55887,3.5681
0,-2.437,0,0,0.95881,0,-0.73111,0.56737,3.4993
0,-3.154,0,0,0.74372,0,-0.9462,0.44009,4.5288
1.5868e-14,-2.7982,0,0,0.85046,0,-0.83946,0.50325,4.0179
1.5868e-14,-2.5532,0,0,0.92396,0,-0.76596,0.54675,3.6661
1.5868e-14,-2.7518,0,0,0.86437,0,-0.82554,0.51149,3.9513
1.5868e-14,-2.7609,0,0,0.86164,0,-0.82828,0.50987,3.9644
0,-2.7103,0,0,0.87683,0,-0.81309,0.51886,3.8917
-1.5868e-14,-2.6997,0,0,0.88001,0,-0.8099,0.52074,3.8764
0,-2.5562,0,0,0.92305,0,-0.76687,0.54621,3.6705
0,-2.3651,0,0,0.9804,0,-0.70952,0.58014,3.396
-1.5868e-14,-5.0978,0,0,0.16059,0,-1.5293,0.095029,7.3198
-1.5868e-14,-2.8401,0,0,0.83789,0,-0.85202,0.49582,4.078
-1.5868e-14,-3.0488,0,0,0.77527,0,-0.91465,0.45876,4.3778
0,-3.025,0,0,0.7824,0,-0.90751,0.46298,4.3436
0,-2.9016,0,0,0.81945,0,-0.87047,0.48491,4.1663
1.5868e-14,-3.0924,0,0,0.76221,0,-0.92771,0.45103,4.4403
-1.5868e-14,-2.834,0,0,0.83972,0,-0.8502,0.4969,4.0693
0,-2.5971,0,0,0.91079,0,-0.77912,0.53896,3.7291
3.1736e-14,-3.0878,0,1.4827e-14,0.76357,0,-0.92635,0.45184,4.4338
0,-2.6826,0,0,0.88513,0,-0.80479,0.52377,3.8519
-1.5868e-14,-3.0878,0,0,0.76358,0,-0.92633,0.45185,4.4337
1.5868e-14,-2.8577,0,0,0.83262,0,-0.8573,0.4927,4.1033
1.5868e-14,-2.7955,0,0,0.85127,0,-0.83865,0.50373,4.014
0,-3.606,0,0,0.60813,0,-1.0818,0.35986,5.1778
1.5868e-14,-2.536,0,0,0.92912,0,-0.7608,0.5498,3.6414
0,-2.4631,0,0,0.95098,0,-0.73894,0.56273,3.5368
0,-2.6981,0,0,0.8805,0,-0.80942,0.52103,3.8741
1.5868e-14,-2.917,0,0,0.8148,0,-0.87511,0.48216,4.1886
1.5868e-14,-2.3332,0,0,0.98995,0,-0.69996,0.5858,3.3502
-1.5868e-14,-3.0233,0,0,0.78293,0,-0.90699,0.46329,4.3411
0,-2.6679,0,0,0.88955,0,-0.80037,0.52639,3.8308
0,-3.0692,0,0,0.76915,0,-0.92077,0.45514,4.4071
-1.5868e-14,-2.8395,0,0,0.83808,0,-0.85184,0.49593,4.0771
0,-2.7528,0,0,0.86408,0,-0.82584,0.51131,3.9527
-1.5868e-14,-2.3664,0,0,0.98,0,-0.70992,0.57991,3.3979
1.5868e-14,-2.4566,0,0,0.95295,0,-0.73697,0.5639,3.5274
0,-2.6846,0,0,0.88455,0,-0.80537,0.52343,3.8547
-1.5868e-14,-2.5219,0,0,0.93336,0,-0.75656,0.55231,3.6211
0,-3.2273,0,0,0.72174,0,-0.96818,0.42709,4.634
1.5868e-14,-2.8294,0,0,0.84108,0,-0.84883,0.49771,4.0628
-1.5868e-14,-2.5819,0,0,0.91536,0,-0.77456,0.54166,3.7073
1.5868e-14,-3.2668,0,0,0.70987,0,-0.98005,0.42006,4.6908
0,-3.224,0,0,0.72271,0,-0.96721,0.42766,4.6293
0,-2.7715,0,0,0.85846,0,-0.83146,0.50799,3.9796
0,-3.0392,0,0,0.77817,0,-0.91175,0.46048,4.3639
-1.5868e-14,-3.8432,0,0,0.53695,0,-1.153,0.31774,5.5184
0,-3.0084,0,0,0.7874,0,-0.90252,0.46594,4.3197
-1.5868e-14,-2.6108,0,0,0.90668,0,-0.78324,0.53652,3.7488
0,-2.3864,0,0,0.97399,0,-0.71592,0.57636,3.4266
0,-2.9633,0,0,0.80093,0,-0.88899,0.47395,4.2549
0,-2.9745,0,0,0.79757,0,-0.89234,0.47196,4.271
0,-3.0212,0,0,0.78355,0,-0.90637,0.46366,4.3381
-1.5868e-14,-3.1551,0,0,0.7434,0,-0.94652,0.4399,4.5303
1.5868e-14,-2.8867,0,0,0.82391,0,-0.86601,0.48754,4.145
1.5868e-14,-2.6054,0,0,0.90831,0,-0.78161,0.53749,3.741
-1.5868e-14,-3.1247,0,0,0.75251,0,-0.93741,0.44529,4.4867
0,-3.4984,0,0,0.64041,0,-1.0495,0.37896,5.0233
1.5868e-14,-4.1561,0,0,0.44308,0,-1.2468,0.26219,5.9678
1.5868e-14,-2.3478,0,0,0.98558,0,-0.70434,0.58321,3.3712
-1.5868e-14,-2.712,0,0,0.87633,0,-0.81359,0.51856,3.8941
-1.5868e-14,-2.8236,0,0,0.84285,0,-0.84707,0.49875,4.0543
-1.5868e-14,-2.4838,0,0,0.94477,0,-0.74515,0.55906,3.5665
1.5868e-14,-3.3645,0,0,0.68057,0,-1.0093,0.40272,4.831
0,-3.0092,0,0,0.78717,0,-0.90275,0.4658,4.3208
-1.5868e-14,-2.6675,0,0,0.88968,0,-0.80024,0.52646,3.8302
0,-3.3407,0,0,0.6877,0,-1.0022,0.40695,4.7969
1.5868e-14,-3.3291,0,0,0.6912,0,-0.99872,0.40902,4.7801
