% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-4.969,0,0,1.36,0,-1.4907,0.47707,7.1349
1.5868e-14,-4.4848,0,0,1.5052,0,-1.3455,0.52802,6.4397
0,-4.2856,0,0,1.565,0,-1.2857,0.54899,6.1537
0,-5.4175,0,0,1.2254,0,-1.6252,0.42987,7.7789
0,-4.0509,0,0,1.6354,0,-1.2153,0.57368,5.8167
1.5868e-14,-5.1834,0,0,1.2956,0,-1.555,0.45451,7.4427
-1.5868e-14,-5.3543,0,0,1.2443,0,-1.6063,0.43651,7.6882
-1.5868e-14,-4.5023,0,0,1.5,0,-1.3507,0.52618,6.4648
-1.5868e-14,-5.7865,0,0,1.1147,0,-1.7359,0.39103,8.3087
-1.5868e-14,-4.5296,0,0,1.4918,0,-1.3589,0.52331,6.504
0,-5.6071,0,0,1.1685,0,-1.6821,0.40991,8.0512
1.5868e-14,-4.0772,0,0,1.6275,0,-1.2232,0.57092,5.8544
1.5868e-14,-4.4673,0,0,1.5105,0,-1.3402,0.52987,6.4145
1.5868e-14,-5.1312,0,0,1.3113,0,-1.5393,0.46,7.3678
1.5868e-14,-5.1661,0,0,1.3008,0,-1.5498,0.45632,7.418
-1.5868e-14,-5.0172,0,0,1.3455,0,-1.5052,0.47199,7.2041
0,-6.7741,0,0,0.81843,0,-2.0322,0.2871,9.7268
0,-4.9901,0,0,1.3536,0,-1.497,0.47484,7.1653
-1.5868e-14,-5.4415,0,0,1.2182,0,-1.6325,0.42734,7.8134
0,-5.0511,0,0,1.3353,0,-1.5153,0.46842,7.2529
1.5868e-14,-4.6546,0,0,1.4543,0,-1.3964,0.51015,6.6836
-1.5868e-14,-4.3281,0,0,1.5522,0,-1.2984,0.54452,6.2146
-1.5868e-14,-4.8519,0,0,1.3951,0,-1.4556,0.48939,6.9667
1.5868e-14,-4.2914,0,0,1.5632,0,-1.2874,0.54838,6.162
1.5868e-14,-4.6454,0,0,1.457,0,-1.3936,0.51113,6.6702
0,-5.0391,0,0,1.3389,0,-1.5117,0.46969,7.2355
0,-3.9114,0,0,1.6772,0,-1.1734,0.58837,5.6163
0,-4.6979,0,0,1.4413,0,-1.4094,0.5056,6.7456
0,-4.3756,0,0,1.538,0,-1.3127,0.53952,6.2829
0,-5.7924,0,0,1.1129,0,-1.7377,0.39041,8.3173
-1.5868e-14,-3.8706,0,0,1.6895,0,-1.1612,0.59266,5.5577
1.5868e-14,-6.1054,0,0,1.019,0,-1.8316,0.35748,8.7666
-3.1736e-14,-4.2123,0,0,1.587,0,-1.2637,0.5567,6.0483
-1.5868e-14,-4.2976,0,0,1.5614,0,-1.2893,0.54773,6.1708
1.5868e-14,-8.4204,0,0,0.32453,0,-2.5261,0.11385,12.091
1.5868e-14,-4.8243,0,0,1.4034,0,-1.4473,0.4923,6.9271
0,-4.5568,0,0,1.4836,0,-1.367,0.52044,6.5431
0,-3.9565,0,0,1.6637,0,-1.187,0.58362,5.6812
-1.5868e-14,-5.1168,0,0,1.3156,0,-1.5351,0.46151,7.3472
1.5868e-14,-4.8374,0,0,1.3994,0,-1.4512,0.49091,6.946
0,-4.9808,0,0,1.3564,0,-1.4942,0.47582,7.1519
1.5868e-14,-4.7323,0,0,1.431,0,-1.4197,0.50197,6.7951
0,-4.403,0,0,1.5298,0,-1.3209,0.53663,6.3222
0,-5.6747,0,0,1.1483,0,-1.7024,0.4028,8.1482
-1.5868e-14,-4.7371,0,0,1.4295,0,-1.4211,0.50147,6.802
0,-4.8813,0,0,1.3863,0,-1.4644,0.4863,7.0089
-1.5868e-14,-4.0515,0,0,1.6352,0,-1.2155,0.57362,5.8175
1.5868e-14,-4.9662,0,0,1.3608,0,-1.4899,0.47736,7.131
