% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-4.0356,0,0,0.48758,0,-1.2107,0.2871,5.7947
0,-2.9728,0,0,0.80641,0,-0.89185,0.47484,4.2687
-1.5868e-14,-3.2418,0,0,0.72574,0,-0.97253,0.42734,4.6548
0,-3.0092,0,0,0.7955,0,-0.90276,0.46842,4.3209
1.5868e-14,-2.773,0,0,0.86637,0,-0.8319,0.51015,3.9817
-1.5868e-14,-2.5784,0,0,0.92474,0,-0.77353,0.54452,3.7023
-1.5868e-14,-2.8905,0,0,0.83112,0,-0.86714,0.48939,4.1504
1.5868e-14,-2.5566,0,0,0.93129,0,-0.76698,0.54838,3.671
1.5868e-14,-2.7675,0,0,0.86803,0,-0.83024,0.51113,3.9738
0,-3.002,0,0,0.79766,0,-0.9006,0.46969,4.3105
0,-2.3302,0,0,0.99921,0,-0.69906,0.58837,3.3459
0,-2.7987,0,0,0.85864,0,-0.83962,0.5056,4.0187
0,-2.6067,0,0,0.91624,0,-0.78202,0.53952,3.743
0,-3.4508,0,0,0.66302,0,-1.0352,0.39041,4.955
-1.5868e-14,-2.3059,0,0,1.0065,0,-0.69177,0.59266,3.311
1.5868e-14,-3.6372,0,0,0.60709,0,-1.0912,0.35748,5.2227
-3.1736e-14,-2.5094,0,0,0.94543,0,-0.75283,0.5567,3.6033
-1.5868e-14,-2.5603,0,0,0.93019,0,-0.76808,0.54773,3.6763
1.5868e-14,-5.0164,0,0,0.19334,0,-1.5049,0.11385,7.203
1.5868e-14,-2.874,0,0,0.83605,0,-0.86221,0.4923,4.1268
0,-2.7147,0,0,0.88385,0,-0.81441,0.52044,3.898
0,-2.3571,0,0,0.99113,0,-0.70713,0.58362,3.3845
-1.5868e-14,-3.0483,0,0,0.78376,0,-0.9145,0.46151,4.3771
1.5868e-14,-2.8819,0,0,0.8337,0,-0.86456,0.49091,4.1381
0,-2.9673,0,0,0.80807,0,-0.89019,0.47582,4.2607
1.5868e-14,-2.8193,0,0,0.85249,0,-0.84578,0.50197,4.0481
0,-2.6231,0,0,0.91135,0,-0.78692,0.53663,3.7664
