% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.079494,-1.5706e-14,0,0.07318,0,0,-0.023848,0.75421,9600
-0.088259,-1.5706e-14,0,0.070551,0,0,-0.026478,0.72711,10659
-0.17435,0,0,0.044724,0,0,-0.052305,0.46094,21055
-0.13011,0,0,0.057997,0,0,-0.039032,0.59773,15712
-0.16379,0,0,0.047891,0,0,-0.049138,0.49357,19780
-0.11261,-1.5706e-14,0,0.063247,0,0,-0.033782,0.65184,13599
-0.094994,-3.1412e-14,0,0.068531,0,0,-0.028498,0.70629,11472
-0.14352,0,0,0.053974,0,0,-0.043055,0.55627,17332
-0.096879,0,0,0.067965,0,0,-0.029064,0.70046,11700
-0.14426,-4.7118e-14,0,0.053751,0,0,-0.043278,0.55397,17421
-0.099441,-1.5706e-14,0,0.067196,0,0,-0.029832,0.69254,12009
-0.10917,-3.1412e-14,0,0.064277,0,0,-0.032751,0.66246,13184
-0.095095,0,0,0.0685,0,0,-0.028529,0.70598,11484
-0.090781,-1.5706e-14,0,0.069794,0,0,-0.027234,0.71932,10963
-0.13666,0,0,0.056032,0,0,-0.040997,0.57748,16503
-0.089938,-3.1412e-14,0,0.070047,0,0,-0.026981,0.72192,10861
-0.097696,-3.1412e-14,0,0.06772,0,0,-0.029309,0.69794,11798
-0.11919,-1.5706e-14,0,0.061271,0,0,-0.035758,0.63147,14394
-0.11048,-1.5706e-14,0,0.063886,0,0,-0.033143,0.65842,13342
-0.079612,0,0,0.073145,0,0,-0.023884,0.75385,9614.3
-0.19033,-1.5706e-14,0,0.03993,0,0,-0.057098,0.41153,22985
-0.11317,-1.5706e-14,0,0.063079,0,0,-0.03395,0.6501,13666
-0.10213,-1.5706e-14,0,0.066389,0,0,-0.03064,0.68422,12334
-0.14451,0,0,0.053677,0,0,-0.043352,0.5532,17451
-0.10351,-1.5706e-14,0,0.065975,0,0,-0.031054,0.67995,12501
-0.07447,-1.5706e-14,0,0.074688,0,0,-0.022341,0.76975,8993.3
-0.12113,-1.5706e-14,0,0.06069,0,0,-0.036339,0.62549,14628
-0.10333,1.5706e-14,0,0.06603,1.1869e-14,0,-0.030998,0.68052,12478
-0.12535,-1.5706e-14,0,0.059423,0,0,-0.037606,0.61243,15138
-0.11668,-3.1412e-14,0,0.062024,0,0,-0.035005,0.63923,14091
-0.15778,0,0,0.049695,0,0,-0.047333,0.51217,19054
-0.14107,0,0,0.054709,0,0,-0.04232,0.56384,17036
-0.17403,0,0,0.044821,0,0,-0.052208,0.46194,21016
-0.13655,-3.1412e-14,0,0.056065,0,0,-0.040964,0.57782,16490
-0.10776,-3.1412e-14,0,0.064702,0,0,-0.032327,0.66683,13013
-0.099082,0,0,0.067304,0,0,-0.029725,0.69365,11966
-0.082635,0,0,0.072238,0,0,-0.02479,0.7445,9979.3
-0.088873,-1.5706e-14,0,0.070367,0,0,-0.026662,0.72522,10733
-0.15713,-3.1412e-14,0,0.049889,0,0,-0.047139,0.51417,18976
-0.13384,-3.1412e-14,0,0.056876,0,0,-0.040153,0.58617,16163
-0.09577,-1.5706e-14,0,0.068298,0,0,-0.028731,0.70389,11566
-0.088263,0,0,0.07055,0,0,-0.026479,0.7271,10659
-0.13026,-3.1412e-14,0,0.057951,0,0,-0.039078,0.59726,15731
-0.11755,-1.5706e-14,0,0.061764,0,0,-0.035265,0.63655,14196
-0.10905,-1.5706e-14,0,0.064312,0,0,-0.032716,0.66282,13170
-0.10109,0,0,0.066701,0,0,-0.030328,0.68743,12208
-0.086416,0,0,0.071104,0,0,-0.025925,0.73281,10436
-0.11617,-3.1412e-14,0,0.062179,0,0,-0.03485,0.64083,14029
-0.1113,-3.1412e-14,0,0.063638,0,0,-0.03339,0.65587,13441
-0.079253,1.5706e-14,0,0.073253,1.1869e-14,0,-0.023776,0.75496,9570.9
-0.16492,-1.5706e-14,0,0.047551,0,0,-0.049477,0.49008,19917
-0.093497,1.5706e-14,0,0.06898,1.1869e-14,0,-0.028049,0.71092,11291
-0.074205,0,0,0.074767,0,0,-0.022261,0.77057,8961.2
-0.10552,-1.5706e-14,0,0.065374,0,0,-0.031655,0.67375,12743
-0.096031,-3.1412e-14,0,0.068219,0,0,-0.028809,0.70308,11597
-0.11563,0,0,0.06234,0,0,-0.034688,0.64249,13964
-0.11109,-1.5706e-14,0,0.063702,0,0,-0.033327,0.65653,13416
-0.083379,-1.5706e-14,0,0.072015,0,0,-0.025014,0.7422,10069
-0.084919,0,0,0.071553,0,0,-0.025476,0.73744,10255
-0.12884,-1.5706e-14,0,0.058375,0,0,-0.038653,0.60163,15560
-0.12849,-1.5706e-14,0,0.05848,0,0,-0.038548,0.60271,15517
-0.089229,0,0,0.07026,0,0,-0.026769,0.72411,10776
-0.10057,-3.1412e-14,0,0.066857,0,0,-0.030172,0.68904,12146
