% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-910.74,-4.7118e-14,0,633.15,0,0,-273.22,0.69856,1.0998e+08
-1006.5,0,0,604.44,0,0,-301.94,0.66688,1.2154e+08
-955.87,-3.1412e-14,0,619.61,0,0,-286.76,0.68362,1.1543e+08
-823.88,-3.1412e-14,0,659.21,0,0,-247.16,0.72731,9.9495e+07
-774.94,-1.5706e-14,0,673.89,0,0,-232.48,0.7435,9.3585e+07
-1110.3,-1.5706e-14,0,573.28,0,0,-333.1,0.6325,1.3409e+08
-1705.4,-1.5706e-14,0,394.75,0,0,-511.63,0.43552,2.0595e+08
-1008.6,1.5706e-14,0,603.81,1.1869e-14,0,-302.57,0.66618,1.218e+08
-958.89,0,0,618.71,0,0,-287.67,0.68262,1.158e+08
-1028,0,0,597.99,0,0,-308.39,0.65976,1.2414e+08
-1073.7,-3.1412e-14,0,584.28,0,0,-322.1,0.64463,1.2966e+08
-891.14,-1.5706e-14,0,639.03,0,0,-267.34,0.70504,1.0762e+08
-829.28,-1.5706e-14,0,657.59,0,0,-248.78,0.72552,1.0015e+08
-1031.5,0,0,596.93,0,0,-309.44,0.65859,1.2456e+08
-764.45,-3.1412e-14,0,677.04,0,0,-229.33,0.74698,9.2317e+07
-928.56,-3.1412e-14,0,627.81,0,0,-278.57,0.69266,1.1214e+08
-1434.1,-1.5706e-14,0,476.16,0,0,-430.22,0.52534,1.7318e+08
-742.58,-1.5706e-14,0,683.6,0,0,-222.77,0.75421,8.9677e+07
-824.46,-1.5706e-14,0,659.04,0,0,-247.34,0.72711,9.9565e+07
-1628.7,0,0,417.78,0,0,-488.6,0.46094,1.9668e+08
-1215.4,0,0,541.77,0,0,-364.61,0.59773,1.4677e+08
-1530,0,0,447.36,0,0,-459.01,0.49357,1.8477e+08
-1051.9,-1.5706e-14,0,590.81,0,0,-315.56,0.65184,1.2703e+08
-887.37,-3.1412e-14,0,640.17,0,0,-266.21,0.70629,1.0716e+08
-1340.6,0,0,504.19,0,0,-402.19,0.55627,1.619e+08
-904.98,0,0,634.88,0,0,-271.49,0.70046,1.0929e+08
-1347.6,-4.7118e-14,0,502.11,0,0,-404.27,0.55397,1.6274e+08
-928.91,-1.5706e-14,0,627.7,0,0,-278.67,0.69254,1.1218e+08
-1019.8,-3.1412e-14,0,600.43,0,0,-305.94,0.66246,1.2316e+08
-888.32,0,0,639.88,0,0,-266.49,0.70598,1.0728e+08
-848.01,-1.5706e-14,0,651.97,0,0,-254.4,0.71932,1.0241e+08
-1276.5,0,0,523.41,0,0,-382.96,0.57748,1.5416e+08
-840.14,-3.1412e-14,0,654.33,0,0,-252.04,0.72192,1.0146e+08
-912.61,-3.1412e-14,0,632.59,0,0,-273.78,0.69794,1.1021e+08
-1113.4,-1.5706e-14,0,572.35,0,0,-334.03,0.63147,1.3446e+08
-1032,-1.5706e-14,0,596.78,0,0,-309.6,0.65842,1.2463e+08
-743.68,0,0,683.27,0,0,-223.11,0.75385,8.981e+07
-1777.9,-1.5706e-14,0,373,0,0,-533.37,0.41153,2.1471e+08
-1057.1,-1.5706e-14,0,589.24,0,0,-317.14,0.6501,1.2766e+08
-954.06,-1.5706e-14,0,620.16,0,0,-286.22,0.68422,1.1522e+08
-1349.9,0,0,501.41,0,0,-404.97,0.5532,1.6302e+08
-966.95,-1.5706e-14,0,616.29,0,0,-290.08,0.67995,1.1677e+08
-695.65,-1.5706e-14,0,697.68,0,0,-208.69,0.76975,8.4009e+07
-1131.5,-1.5706e-14,0,566.92,0,0,-339.45,0.62549,1.3664e+08
