% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-140.12,-1149.2,-418.06,-40.636,284.42,-20.903,-17.305,0.95257,4938.2
-9.9963,-888.68,-226.05,-2.8989,302.66,-11.303,-13.382,0.96332,3818.6
-92.34,-805.05,-219.89,-26.779,308.52,-10.994,-12.122,0.96678,3459.2
-31.645,-1446.4,178.74,-9.1769,263.62,8.9372,-21.779,0.94031,6214.9
61.835,-762.75,121.27,17.932,311.48,6.0634,-11.485,0.96852,3277.5
-79.63,-975.31,-401.4,-23.093,296.6,-20.07,-14.686,0.95975,4190.8
-26.018,-985.2,-182.09,-7.5451,295.91,-9.1046,-14.835,0.95934,4233.3
-47.507,-942.44,-207.59,-13.777,298.9,-10.38,-14.191,0.96111,4049.6
-14.742,-841.41,236.18,-4.2752,305.97,11.809,-12.67,0.96528,3615.4
-18.176,-1041.7,-552.37,-5.2711,291.95,-27.619,-15.686,0.95701,4476.2
-57.164,-915.93,-435.01,-16.577,300.76,-21.75,-13.792,0.9622,3935.6
-123.29,-1053.8,-460.02,-35.755,291.1,-23.001,-15.869,0.95651,4528.2
14.788,-827.27,-91.746,4.2885,306.96,-4.5873,-12.457,0.96586,3554.7
10.63,-1326.9,-377,3.0826,271.99,-18.85,-19.98,0.94524,5701.5
-92.023,-931.12,-314.24,-26.687,299.69,-15.712,-14.021,0.96157,4000.9
-5.8497,-1142.3,67.289,-1.6964,284.91,3.3645,-17.201,0.95286,4908.4
79.978,-919.25,32.156,23.194,300.52,1.6078,-13.842,0.96206,3949.9
32.484,-1486.7,573.72,9.4203,260.8,28.686,-22.387,0.93864,6388.4
-33.364,-889.54,-92.116,-9.6755,302.6,-4.6058,-13.395,0.96329,3822.3
44.13,-717.69,108.46,12.798,314.63,5.4232,-10.807,0.97038,3083.8
31.718,-967.13,-147.72,9.1981,297.17,-7.3862,-14.563,0.96009,4155.7
-268.6,-2450.5,-1795.9,-77.895,193.34,-89.796,-36.899,0.89887,10529
-37.644,-1739.4,-175.97,-10.917,243.11,-8.7985,-26.191,0.92822,7473.9
74.59,-927.88,134.75,21.631,299.92,6.7373,-13.972,0.96171,3987
-59.361,-1181.3,-526.54,-17.215,282.18,-26.327,-17.788,0.95125,5075.9
23.662,-1231.8,-4.3597,6.862,278.64,-0.21798,-18.549,0.94916,5293
194.52,-1461.2,-3.9805,56.41,262.59,-0.19902,-22.003,0.9397,6278.7
-189.57,-1750.8,-871.21,-54.977,242.31,-43.561,-26.364,0.92774,7523.2
39.31,-1901.6,-688.73,11.4,231.76,-34.436,-28.634,0.92152,8171
-92.519,-1636.6,-848.65,-26.831,250.31,-42.433,-24.644,0.93246,7032.5
50.821,-1034,-99.945,14.738,292.49,-4.9972,-15.57,0.95733,4443.1
-50.567,-865.37,-358.28,-14.664,304.29,-17.914,-13.031,0.96429,3718.4
-61.196,-1051.3,216.73,-17.747,291.28,10.837,-15.83,0.95662,4517.2
-44.681,-1013.4,-565.42,-12.958,293.93,-28.271,-15.26,0.95818,4354.5
2.3597,-738.92,-90.034,0.68431,313.15,-4.5017,-11.127,0.96951,3175.1
-33.197,-1166.1,142.56,-9.6272,283.24,7.1282,-17.559,0.95188,5010.6
-85.361,-890.48,-3.2818,-24.755,302.54,-0.16409,-13.409,0.96325,3826.3
8.2318,-1694.3,-781.56,2.3872,246.27,-39.078,-25.513,0.93008,7280.3
-7.4576,-1178,-244.77,-2.1627,282.41,-12.239,-17.738,0.95139,5061.7
-100.05,-1123.7,-16.855,-29.015,286.22,-0.84277,-16.92,0.95363,4828.2
95.232,-858.32,48.74,27.617,304.79,2.437,-12.925,0.96458,3688.1
-162.64,-1303.5,-1228.4,-47.166,273.62,-61.421,-19.628,0.9462,5601.1
49.583,-821.17,-210.2,14.379,307.39,-10.51,-12.365,0.96611,3528.5
-21.303,-809.8,-98.507,-6.178,308.18,-4.9254,-12.194,0.96658,3479.6
-449.19,-1469.8,-925.88,-130.26,261.99,-46.294,-22.132,0.93934,6315.4
-5.0484,-1179.2,-25.336,-1.464,282.33,-1.2668,-17.756,0.95134,5066.8
109.22,-1094,-83.562,31.674,288.29,-4.1781,-16.474,0.95485,4700.8
-12.468,-1029.4,-139.08,-3.6158,292.81,-6.9542,-15.5,0.95752,4423.1
17.619,-1076.2,-101.93,5.1096,289.54,-5.0965,-16.205,0.95559,4624.2
-102.26,-1275.9,-643.04,-29.655,275.56,-32.152,-19.213,0.94734,5482.6
46.029,-1326.7,-187.34,13.349,272,-9.3668,-19.978,0.94525,5700.8
13.427,-1171.3,-133.63,3.8939,282.88,-6.6817,-17.638,0.95166,5033.1
5.5796,-968.72,-41.977,1.6181,297.06,-2.0989,-14.587,0.96002,4162.5
-36.723,-1133,-63.651,-10.65,285.56,-3.1826,-17.06,0.95324,4868.3
-109.3,-880.41,-316.19,-31.697,303.24,-15.81,-13.257,0.96367,3783
4.7781,-731.3,-31.175,1.3856,313.68,-1.5588,-11.012,0.96982,3142.3
31.09,-1178.7,-0.86224,9.0162,282.36,-0.043112,-17.749,0.95136,5064.8
83.601,-1566.9,197.13,24.244,255.19,9.8563,-23.594,0.93534,6732.7
29.607,-799.11,-184.13,8.5862,308.93,-9.2063,-12.033,0.96702,3433.7
-40.648,-930.19,-266.44,-11.788,299.76,-13.322,-14.007,0.96161,3997
-71.306,-753.37,-31.259,-20.679,312.13,-1.5629,-11.344,0.96891,3237.2
-36.367,-841.55,-116.7,-10.546,305.96,-5.835,-12.672,0.96527,3616.1
-64.308,-1304.4,-127,-18.649,273.56,-6.3498,-19.642,0.94617,5605
-68.714,-1056.8,-282.34,-19.927,290.89,-14.117,-15.913,0.95639,4541
59.683,-1275.7,-137.29,17.308,275.57,-6.8643,-19.21,0.94735,5481.6
-153.41,-1595.5,-379.24,-44.489,253.19,-18.962,-24.025,0.93416,6855.7
-246.74,-1487.5,-512.87,-71.556,260.74,-25.644,-22.399,0.93861,6391.7
-120.12,-1145.4,-398.14,-34.835,284.69,-19.907,-17.248,0.95273,4921.8
186.98,-1081.8,-8.1255,54.224,289.15,-0.40628,-16.289,0.95536,4648.2
7.8254,-1093.9,-504.06,2.2694,288.29,-25.203,-16.473,0.95485,4700.6
14.301,-776.13,5.5883,4.1474,310.54,0.27941,-11.687,0.96797,3335
10.431,-2099,51.377,3.0249,217.94,2.5689,-31.607,0.91338,9019.2
-7.5411,-1011.4,-106.61,-2.1869,294.07,-5.3305,-15.23,0.95826,4345.9
-34.922,-1088.1,-652.34,-10.127,288.71,-32.617,-16.384,0.9551,4675.3
24.318,-693.91,-156.65,7.0522,316.3,-7.8323,-10.449,0.97136,2981.7
-91.493,-1297.6,-222.88,-26.533,274.04,-11.144,-19.54,0.94645,5575.8
6.7729,-1172.3,-307.7,1.9641,282.81,-15.385,-17.653,0.95162,5037.4
30.898,-1027.6,-45.101,8.9606,292.94,-2.255,-15.473,0.95759,4415.3
51.941,-1077.2,51.58,15.063,289.47,2.579,-16.221,0.95554,4628.7
-25.444,-1183.7,-394.79,-7.3787,282.01,-19.739,-17.824,0.95115,5086.1
-26.045,-686.33,-126.3,-7.5531,316.83,-6.3151,-10.335,0.97168,2949.1
-55.412,-869.11,-146.44,-16.07,304.03,-7.3219,-13.087,0.96413,3734.5
82.497,-1080,-482.93,23.924,289.27,-24.146,-16.263,0.95543,4640.6
61.229,-1006.1,-872.41,17.756,294.44,-43.621,-15.15,0.95848,4323.2
-87.675,-1538.6,-893.69,-25.426,257.17,-44.684,-23.168,0.9365,6611.1
-10.811,-1100.5,270.74,-3.1353,287.84,13.537,-16.571,0.95458,4728.6
52.863,-1333.2,-1083.5,15.33,271.55,-54.177,-20.075,0.94498,5728.4
-22.083,-878.17,-553.33,-6.4041,303.4,-27.667,-13.223,0.96376,3773.4
-14.354,-1060.8,-50.514,-4.1628,290.62,-2.5257,-15.973,0.95622,4558
-47.326,-968.31,678.28,-13.724,297.09,33.914,-14.581,0.96004,4160.7
39.167,-1250.8,-452.19,11.358,277.32,-22.609,-18.834,0.94838,5374.4
82.472,-1021.5,-28.593,23.917,293.37,-1.4297,-15.381,0.95784,4389.1
-63.475,-1550.3,-621.55,-18.408,256.35,-31.077,-23.345,0.93602,6661.6
36.914,-971.48,-18.045,10.705,296.87,-0.90224,-14.629,0.95991,4174.4
17.46,-1209,-260.33,5.0633,280.24,-13.016,-18.205,0.95011,5194.8
-8.7574,-1185.1,-210.39,-2.5396,281.91,-10.52,-17.845,0.95109,5092.2
53.953,-1306.4,472.11,15.646,273.43,23.605,-19.671,0.94609,5613.3
24.624,-1051.2,-74.242,7.1409,291.29,-3.7121,-15.829,0.95662,4516.9
11.878,-827.73,-101.8,3.4445,306.93,-5.0899,-12.464,0.96584,3556.7
-19.947,-840.62,-118.44,-5.7847,306.03,-5.9221,-12.658,0.96531,3612.1
-133.9,-1204.1,-255.73,-38.83,280.58,-12.786,-18.131,0.95031,5173.8
36.557,-1515.9,-1100.2,10.602,258.76,-55.011,-22.827,0.93744,6513.7
28.685,-1171.4,5.9099,8.3186,282.88,0.29549,-17.638,0.95166,5033.2
44.228,-899.16,-139.07,12.826,301.93,-6.9537,-13.539,0.96289,3863.6
40.738,-1190.9,-78.968,11.814,281.51,-3.9484,-17.933,0.95085,5117.2
-108.73,-1444.3,-413.65,-31.531,263.77,-20.682,-21.749,0.94039,6206.2
-42.05,-810.11,-83.364,-12.194,308.16,-4.1682,-12.199,0.96657,3480.9
-94.683,-1123.7,-286.05,-27.458,286.21,-14.302,-16.92,0.95363,4828.3
25.188,-816.16,-93.109,7.3046,307.74,-4.6554,-12.29,0.96632,3507
-105.55,-877.78,-845.09,-30.61,303.43,-42.254,-13.218,0.96377,3771.7
60.973,-881.28,-284.01,17.682,303.18,-14.2,-13.27,0.96363,3786.8
-120.65,-1338.2,-604.01,-34.988,271.19,-30.201,-20.151,0.94477,5750.3
16.079,-1124.2,104.89,4.6628,286.17,5.2446,-16.929,0.9536,4830.7
-13.467,-1017,26.347,-3.9055,293.68,1.3173,-15.314,0.95803,4369.9
78.556,-1033.7,-257.31,22.781,292.51,-12.866,-15.565,0.95734,4441.7
15.574,-1173.4,-15.139,4.5163,282.73,-0.75693,-17.669,0.95157,5042.1
-109.55,-1323.4,-434.17,-31.769,272.23,-21.709,-19.928,0.94538,5686.5
-87.922,-1590.1,-170.31,-25.497,253.56,-8.5155,-23.944,0.93438,6832.7
7.0087,-860.81,-21.083,2.0325,304.61,-1.0541,-12.962,0.96447,3698.8
-11.625,-864.73,-83.832,-3.3713,304.34,-4.1916,-13.021,0.96431,3715.7
-3.6953,-924.56,-86.333,-1.0716,300.15,-4.3167,-13.922,0.96184,3972.7
25.454,-991.05,-286.48,7.3815,295.5,-14.324,-14.923,0.9591,4258.4
-127.25,-768.96,-667.22,-36.902,311.04,-33.361,-11.579,0.96827,3304.1
-127.74,-1124.8,-38.652,-37.046,286.14,-1.9326,-16.937,0.95358,4833
-148.89,-1489.7,-574.77,-43.178,260.59,-28.739,-22.431,0.93852,6401
134.58,-1470.4,81.947,39.028,261.94,4.0974,-22.141,0.93932,6318.2
72.22,-1273.4,-130.8,20.944,275.73,-6.54,-19.175,0.94745,5471.7
54.702,-1156.7,-865.67,15.864,283.9,-43.283,-17.418,0.95226,4970.3
-10.416,-1089.9,-184.57,-3.0207,288.57,-9.2284,-16.412,0.95502,4683.4
38.489,-1244.5,108.21,11.162,277.76,5.4105,-18.739,0.94864,5347.3
104.59,-1209.6,320.43,30.332,280.2,16.021,-18.214,0.95008,5197.4
-191.85,-1151,-645.21,-55.636,284.3,-32.26,-17.332,0.9525,4945.9
-62.275,-1018.7,-306.34,-18.06,293.56,-15.317,-15.34,0.95796,4377.2
21.179,-918.04,75.657,6.1419,300.61,3.7828,-13.824,0.96211,3944.7
-21.651,-966.54,-182.18,-6.2789,297.21,-9.1089,-14.554,0.96011,4153.1
-89.431,-927.32,-243.93,-25.935,299.96,-12.196,-13.964,0.96173,3984.6
15.233,-1422.3,184.75,4.4176,265.31,9.2373,-21.417,0.9413,6111.6
-5.8675,-1325.1,-265.68,-1.7016,272.11,-13.284,-19.954,0.94531,5694
40.978,-987.85,-560.8,11.884,295.72,-28.04,-14.875,0.95923,4244.7
-29.704,-1102.3,-12.602,-8.6142,287.71,-0.63008,-16.598,0.95451,4736.3
-21.628,-949.26,-63.081,-6.272,298.42,-3.154,-14.294,0.96082,4078.9
123.68,-1259.6,144.86,35.867,276.7,7.2432,-18.967,0.94802,5412.2
-55.372,-1341.1,-715.33,-16.058,270.99,-35.766,-20.194,0.94465,5762.6
40.33,-1193.1,-405.08,11.696,281.35,-20.254,-17.966,0.95076,5126.8
-75.917,-1859.9,-800.87,-22.016,234.68,-40.044,-28.007,0.92324,7991.9
47.944,-982.39,-631.34,13.904,296.1,-31.567,-14.793,0.95946,4221.2
-29.568,-1066.8,-837.62,-8.5747,290.2,-41.881,-16.063,0.95598,4583.7
34.03,-1177.7,-572.07,9.8686,282.43,-28.603,-17.734,0.9514,5060.7
42.838,-1053.1,-165.78,12.423,291.15,-8.2891,-15.857,0.95654,4525
-43.49,-1355.5,177.63,-12.612,269.99,8.8816,-20.411,0.94406,5824.3
-169.92,-1306.6,-1279.8,-49.276,273.41,-63.992,-19.675,0.94608,5614.4
-25.343,-938.58,-222.47,-7.3495,299.17,-11.123,-14.133,0.96127,4033
72.69,-949.74,-61.225,21.08,298.39,-3.0613,-14.301,0.9608,4080.9
-54.975,-1105.8,-210.07,-15.943,287.46,-10.504,-16.651,0.95436,4751.5
18.733,-744.81,14.97,5.4327,312.73,0.7485,-11.215,0.96926,3200.4
46.365,-927.33,-95.944,13.446,299.96,-4.7972,-13.964,0.96173,3984.6
-82.671,-1149.4,-320.09,-23.974,284.41,-16.004,-17.308,0.95257,4938.8
39.751,-1246.6,-243.17,11.528,277.61,-12.158,-18.772,0.94855,5356.7
-138.69,-1082.1,-640.75,-40.219,289.13,-32.038,-16.294,0.95534,4649.5
-33.835,-1021.3,-604.91,-9.8121,293.38,-30.246,-15.379,0.95785,4388.6
-58.538,-1319.7,-548.39,-16.976,272.49,-27.419,-19.872,0.94554,5670.6
103.45,-1591.2,-1062.5,30.001,253.49,-53.127,-23.96,0.93433,6837.1
-147.77,-1298.1,-341.56,-42.852,274,-17.078,-19.547,0.94643,5577.9
39.257,-876.67,162.87,11.385,303.5,8.1434,-13.201,0.96382,3767
17.59,-992.46,-417.35,5.101,295.4,-20.867,-14.944,0.95904,4264.5
-232.13,-1072.4,-371.94,-67.317,289.8,-18.597,-16.148,0.95574,4608.1
-58.954,-1247.4,-665.04,-17.097,277.55,-33.252,-18.784,0.94852,5360.1
-119.25,-1049.1,-580.9,-34.583,291.44,-29.045,-15.797,0.95671,4507.7
-130.46,-1451.4,-325,-37.833,263.27,-16.25,-21.855,0.9401,6236.5
44.233,-1050.7,-346.13,12.828,291.32,-17.306,-15.821,0.95664,4514.6
-110.65,-1344.9,-419.51,-32.089,270.73,-20.976,-20.252,0.9445,5779
-133.38,-1311.7,-604.41,-38.679,273.05,-30.22,-19.752,0.94587,5636.4
182.57,-1252.1,350.95,52.944,277.23,17.548,-18.854,0.94833,5380
-149.82,-1836.2,12.857,-43.447,236.34,0.64283,-27.649,0.92422,7889.9
62.993,-846.24,174.24,18.268,305.63,8.7122,-12.743,0.96508,3636.2
5.7388,-1079.5,-121.24,1.6642,289.3,-6.062,-16.255,0.95545,4638.6
-98.591,-1413.1,-447.99,-28.591,265.96,-22.399,-21.278,0.94168,6071.8
30.488,-743.48,287.62,8.8416,312.83,14.381,-11.195,0.96932,3194.6
78.009,-1741.3,-838.97,22.623,242.98,-41.949,-26.22,0.92814,7482.1
58.332,-894.9,67.269,16.916,302.23,3.3634,-13.475,0.96307,3845.3
-120.95,-1435.9,-920.44,-35.075,264.36,-46.022,-21.621,0.94074,6169.9
14.416,-856.4,-78.316,4.1808,304.92,-3.9158,-12.896,0.96466,3679.9
-8.8518,-804.48,-68.586,-2.567,308.56,-3.4293,-12.114,0.9668,3456.8
-23.113,-1015,-468.49,-6.7027,293.82,-23.424,-15.284,0.95811,4361.4
-122.04,-1585.4,-384.17,-35.392,253.89,-19.209,-23.874,0.93457,6812.5
-12.353,-795.75,-28.149,-3.5824,309.17,-1.4074,-11.982,0.96716,3419.3
-21.451,-974.5,-407.39,-6.2207,296.66,-20.369,-14.674,0.95978,4187.3
-24.889,-1632.8,-45.841,-7.2178,250.57,-2.2921,-24.587,0.93261,7016.1
64.976,-1364.4,256.05,18.843,269.36,12.802,-20.545,0.94369,5862.7
110.81,-985.99,40.612,32.134,295.85,2.0306,-14.847,0.95931,4236.7
-25.267,-717.59,197.63,-7.3273,314.64,9.8815,-10.805,0.97039,3083.4
136.22,-1739.4,334.15,39.504,243.11,16.708,-26.192,0.92822,7473.9
-45.616,-877.37,-89.828,-13.229,303.45,-4.4914,-13.211,0.96379,3770
-171.8,-1307.1,-729.77,-49.822,273.38,-36.488,-19.682,0.94606,5616.4
67.346,-1154.2,-217.34,19.53,284.07,-10.867,-17.38,0.95237,4959.6
21.162,-1105.5,-376.67,6.137,287.49,-18.833,-16.646,0.95438,4750.1
-16.436,-1908.2,-605.99,-4.7663,231.29,-30.299,-28.734,0.92125,8199.5
-99.049,-1342.7,-417.67,-28.724,270.88,-20.884,-20.219,0.94459,5769.6
-15.699,-1289.7,-573.84,-4.5528,274.59,-28.692,-19.42,0.94677,5541.7
