% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
48.584,-599.29,95.28,14.089,244.73,4.764,-10.849,0.96216,2575.1
-62.565,-766.29,-315.38,-18.144,233.04,-15.769,-13.872,0.95161,3292.7
-20.442,-774.06,-143.07,-5.9282,232.49,-7.1534,-14.013,0.95112,3326.1
-37.326,-740.47,-163.11,-10.824,234.84,-8.1553,-13.405,0.95324,3181.7
-11.583,-661.09,185.56,-3.359,240.4,9.2781,-11.968,0.95825,2840.6
-14.281,-818.49,-433.99,-4.1415,229.38,-21.7,-14.817,0.94831,3517
-44.913,-719.64,-341.78,-13.025,236.3,-17.089,-13.028,0.95456,3092.2
-96.872,-827.99,-361.43,-28.093,228.72,-18.072,-14.989,0.94771,3557.8
11.619,-649.98,-72.084,3.3694,241.18,-3.6042,-11.767,0.95896,2792.9
8.3518,-1042.5,-296.21,2.422,213.7,-14.81,-18.873,0.93417,4479.6
-72.302,-731.58,-246.9,-20.968,235.47,-12.345,-13.244,0.9538,3143.5
-4.5961,-897.51,52.869,-1.3329,223.85,2.6434,-16.248,0.94332,3856.5
62.838,-722.25,25.265,18.223,236.12,1.2632,-13.075,0.95439,3103.4
25.522,-1168.1,450.77,7.4014,204.91,22.538,-21.147,0.92624,5019.3
-26.214,-698.91,-72.375,-7.602,237.75,-3.6187,-12.652,0.95587,3003.1
34.673,-563.88,85.22,10.055,247.2,4.261,-10.208,0.96439,2422.9
24.92,-759.87,-116.07,7.2269,233.49,-5.8033,-13.756,0.95202,3265.1
-211.04,-1925.3,-1411,-61.202,151.91,-70.552,-34.854,0.87842,8272.8
-29.576,-1366.6,-138.26,-8.5772,191.01,-6.913,-24.74,0.9137,5872.2
58.605,-729.03,105.87,16.996,235.64,5.2935,-13.198,0.95396,3132.6
-46.639,-928.13,-413.7,-13.525,221.71,-20.685,-16.802,0.94139,3988.1
18.591,-967.83,-3.4254,5.3914,218.93,-0.17127,-17.521,0.93888,4158.7
152.83,-1148.1,-3.1274,44.321,206.31,-0.15637,-20.783,0.9275,4933.1
-148.95,-1375.6,-684.5,-43.195,190.38,-34.225,-24.903,0.91313,5910.9
30.885,-1494.1,-541.13,8.9568,182.09,-27.056,-27.047,0.90565,6419.9
-72.692,-1285.9,-666.78,-21.081,196.66,-33.339,-23.279,0.9188,5525.4
39.929,-812.43,-78.526,11.58,229.81,-3.9263,-14.707,0.9487,3490.9
-39.73,-679.92,-281.5,-11.522,239.08,-14.075,-12.309,0.95706,2921.5
-48.081,-825.97,170.29,-13.944,228.86,8.5143,-14.953,0.94784,3549.1
-35.106,-796.23,-444.25,-10.181,230.94,-22.213,-14.414,0.94972,3421.3
1.854,-580.57,-70.739,0.53766,246.04,-3.537,-10.51,0.96334,2494.6
-26.083,-916.19,112.01,-7.5641,222.54,5.6006,-16.586,0.94214,3936.8
-67.068,-699.65,-2.5784,-19.45,237.7,-0.12892,-12.666,0.95582,3006.3
6.4677,-1331.2,-614.07,1.8756,193.49,-30.703,-24.099,0.91594,5720
-5.8594,-925.53,-192.31,-1.6992,221.89,-9.6157,-16.755,0.94155,3976.9
-78.609,-882.85,-13.243,-22.797,224.88,-0.66216,-15.982,0.94425,3793.5
74.823,-674.37,38.295,21.699,239.47,1.9147,-12.208,0.95741,2897.7
-127.79,-1024.2,-965.16,-37.058,214.98,-48.258,-18.541,0.93533,4400.8
38.957,-645.19,-165.15,11.298,241.51,-8.2575,-11.68,0.95926,2772.3
-16.738,-636.26,-77.397,-4.854,242.14,-3.8698,-11.518,0.95982,2733.9
-352.92,-1154.8,-727.46,-102.35,205.84,-36.373,-20.905,0.92708,4962
-3.9665,-926.46,-19.907,-1.1503,221.82,-0.99533,-16.772,0.9415,3980.9
85.814,-859.55,-65.654,24.886,226.51,-3.2827,-15.56,0.94572,3693.4
-9.7961,-808.77,-109.28,-2.8409,230.06,-5.4639,-14.641,0.94893,3475.2
13.843,-845.55,-80.086,4.0146,227.49,-4.0043,-15.307,0.94661,3633.2
-80.345,-1002.5,-505.24,-23.3,216.5,-25.262,-18.148,0.93669,4307.6
36.165,-1042.4,-147.19,10.488,213.71,-7.3595,-18.871,0.93417,4479.1
10.55,-920.3,-104.99,3.0594,222.26,-5.2497,-16.66,0.94189,3954.4
4.3839,-761.11,-32.981,1.2713,233.4,-1.6491,-13.778,0.95194,3270.4
-28.853,-890.18,-50.01,-8.3674,224.36,-2.5005,-16.115,0.94379,3825
-85.875,-691.74,-248.43,-24.904,238.25,-12.421,-12.522,0.95632,2972.3
3.7541,-574.57,-24.494,1.0887,246.46,-1.2247,-10.402,0.96372,2468.9
24.427,-926.1,-0.67746,7.084,221.85,-0.033873,-16.765,0.94152,3979.4
65.685,-1231.1,154.88,19.049,200.5,7.744,-22.286,0.92226,5289.8
23.262,-627.85,-144.67,6.7461,242.73,-7.2333,-11.366,0.96035,2697.8
-31.937,-730.85,-209.34,-9.2616,235.52,-10.467,-13.231,0.95385,3140.4
-56.024,-591.92,-24.56,-16.247,245.24,-1.228,-10.716,0.96262,2543.4
-28.573,-661.2,-91.691,-8.2862,240.39,-4.5845,-11.97,0.95825,2841.1
-50.526,-1024.9,-99.78,-14.653,214.93,-4.989,-18.553,0.93528,4403.8
-53.988,-830.32,-221.83,-15.657,228.55,-11.092,-15.031,0.94757,3567.8
46.893,-1002.3,-107.87,13.599,216.51,-5.3933,-18.145,0.93671,4306.8
-120.53,-1253.6,-297.97,-34.955,198.93,-14.898,-22.693,0.92084,5386.4
-193.87,-1168.7,-402.96,-56.221,204.86,-20.148,-21.158,0.9262,5021.9
-94.379,-899.97,-312.81,-27.37,223.68,-15.641,-16.292,0.94317,3867.1
146.91,-849.93,-6.3842,42.603,227.18,-0.31921,-15.386,0.94633,3652
6.1483,-859.5,-396.04,1.783,226.51,-19.802,-15.56,0.94572,3693.2
11.237,-609.8,4.3907,3.2586,243.99,0.21953,-11.039,0.96149,2620.3
8.1952,-1649.2,40.367,2.3766,171.23,2.0183,-29.855,0.89586,7086.3
-5.925,-794.66,-83.763,-1.7182,231.05,-4.1882,-14.386,0.94982,3414.6
-27.438,-854.89,-512.54,-7.9571,226.83,-25.627,-15.476,0.94602,3673.4
19.106,-545.2,-123.08,5.5409,248.51,-6.1538,-9.8698,0.96557,2342.7
-71.886,-1019.5,-175.12,-20.847,215.31,-8.7558,-18.457,0.93562,4380.9
5.3214,-921.1,-241.76,1.5432,222.2,-12.088,-16.675,0.94183,3957.9
24.277,-807.34,-35.436,7.0402,230.16,-1.7718,-14.615,0.94902,3469.1
40.81,-846.36,40.526,11.835,227.43,2.0263,-15.322,0.94655,3636.7
-19.991,-930,-310.18,-5.7974,221.58,-15.509,-16.836,0.94127,3996.1
-20.463,-539.25,-99.234,-5.9344,248.93,-4.9617,-9.762,0.96595,2317.1
-43.537,-682.85,-115.05,-12.626,238.88,-5.7527,-12.362,0.95688,2934.2
64.818,-848.55,-379.43,18.797,227.28,-18.972,-15.361,0.94642,3646.1
48.107,-790.51,-685.45,13.951,231.34,-34.272,-14.311,0.95008,3396.7
-68.886,-1208.8,-702.16,-19.977,202.06,-35.108,-21.884,0.92366,5194.3
-8.4943,-864.63,212.72,-2.4633,226.15,10.636,-15.652,0.9454,3715.2
41.534,-1047.5,-851.33,12.045,213.35,-42.567,-18.962,0.93386,4500.8
-17.351,-689.97,-434.75,-5.0317,238.38,-21.737,-12.491,0.95643,2964.7
-11.278,-833.44,-39.689,-3.2707,228.34,-1.9844,-15.088,0.94737,3581.2
-37.183,-760.8,532.92,-10.783,233.42,26.646,-13.773,0.95196,3269.1
30.773,-982.72,-355.28,8.9241,217.89,-17.764,-17.79,0.93794,4222.7
64.798,-802.56,-22.466,18.791,230.5,-1.1233,-14.529,0.94932,3448.5
-49.872,-1218.1,-488.34,-14.463,201.41,-24.417,-22.051,0.92308,5234
29.003,-763.29,-14.178,8.411,233.25,-0.70888,-13.818,0.9518,3279.8
13.718,-949.88,-204.54,3.9782,220.18,-10.227,-17.196,0.94002,4081.5
-6.8806,-931.12,-165.3,-1.9954,221.5,-8.2652,-16.856,0.9412,4000.9
42.39,-1026.4,370.93,12.293,214.83,18.547,-18.581,0.93519,4410.3
19.347,-825.92,-58.331,5.6106,228.86,-2.9166,-14.952,0.94784,3548.9
9.3321,-650.34,-79.982,2.7063,241.15,-3.9991,-11.773,0.95893,2794.4
-15.672,-660.47,-93.06,-4.545,240.44,-4.653,-11.957,0.95829,2838
-105.2,-946.04,-200.92,-30.508,220.45,-10.046,-17.126,0.94026,4065
28.723,-1191,-864.44,8.3296,203.3,-43.222,-21.562,0.92479,5117.8
22.537,-920.32,4.6434,6.5359,222.25,0.23217,-16.661,0.94188,3954.5
34.75,-706.46,-109.27,10.077,237.22,-5.4635,-12.789,0.95539,3035.6
32.008,-935.69,-62.044,9.2823,221.18,-3.1022,-16.939,0.94091,4020.6
-85.428,-1134.8,-325,-24.774,207.24,-16.25,-20.543,0.92834,4876.2
-33.038,-636.5,-65.499,-9.5811,242.12,-3.2749,-11.522,0.95981,2735
-74.392,-882.86,-224.75,-21.574,224.88,-11.237,-15.982,0.94425,3793.6
19.79,-641.25,-73.155,5.7392,241.79,-3.6578,-11.609,0.95951,2755.4
-82.93,-689.67,-663.98,-24.05,238.4,-33.199,-12.485,0.95645,2963.4
47.906,-692.41,-223.14,13.893,238.21,-11.157,-12.535,0.95628,2975.2
-94.793,-1051.5,-474.57,-27.49,213.07,-23.728,-19.034,0.9336,4518
12.633,-883.3,82.413,3.6635,224.85,4.1207,-15.99,0.94422,3795.4
-10.581,-799.04,20.7,-3.0685,230.74,1.035,-14.465,0.94954,3433.4
61.721,-812.18,-202.17,17.899,229.82,-10.108,-14.703,0.94871,3489.8
12.236,-921.96,-11.894,3.5485,222.14,-0.59471,-16.69,0.94178,3961.5
-86.072,-1039.8,-341.13,-24.961,213.89,-17.056,-18.823,0.93434,4467.9
-69.08,-1249.4,-133.81,-20.033,199.22,-6.6906,-22.617,0.92111,5368.4
5.5067,-676.34,-16.564,1.5969,239.33,-0.82822,-12.244,0.95729,2906.1
-9.1339,-679.41,-65.866,-2.6488,239.12,-3.2933,-12.299,0.9571,2919.4
-2.9034,-726.42,-67.831,-0.84198,235.83,-3.3916,-13.15,0.95413,3121.3
19.999,-778.66,-225.09,5.7996,232.17,-11.254,-14.096,0.95083,3345.8
-99.978,-604.17,-524.23,-28.994,244.38,-26.211,-10.937,0.96185,2596
-100.37,-883.72,-30.368,-29.107,224.82,-1.5184,-15.998,0.9442,3797.2
-116.98,-1170.4,-451.59,-33.925,204.75,-22.58,-21.188,0.92609,5029.2
105.74,-1155.3,64.385,30.664,205.81,3.2193,-20.914,0.92705,4964.2
56.743,-1000.5,-102.77,16.455,216.64,-5.1385,-18.112,0.93682,4299.1
42.979,-908.82,-680.15,12.464,223.06,-34.007,-16.452,0.94261,3905.1
-8.184,-856.37,-145.01,-2.3734,226.73,-7.2507,-15.503,0.94592,3679.7
30.24,-977.76,85.02,8.7697,218.23,4.251,-17.7,0.93826,4201.4
82.178,-950.36,251.76,23.832,220.15,12.588,-17.204,0.93999,4083.6
-150.73,-904.36,-506.94,-43.713,223.37,-25.347,-16.372,0.94289,3885.9
-48.929,-800.38,-240.69,-14.189,230.65,-12.035,-14.489,0.94946,3439.2
16.64,-721.3,59.443,4.8256,236.19,2.9721,-13.058,0.95445,3099.3
-17.011,-759.4,-143.14,-4.9333,233.52,-7.1568,-13.747,0.95205,3263.1
-70.265,-728.59,-191.65,-20.377,235.68,-9.5825,-13.19,0.95399,3130.7
11.969,-1117.5,145.15,3.4709,208.45,7.2577,-20.23,0.92943,4801.8
-4.6101,-1041.2,-208.74,-1.3369,213.8,-10.437,-18.848,0.93425,4473.7
32.196,-776.15,-440.62,9.3368,232.35,-22.031,-14.051,0.95099,3335
-23.338,-866.05,-9.9009,-6.7681,226.05,-0.49505,-15.678,0.94531,3721.3
-16.993,-745.83,-49.562,-4.9279,234.47,-2.4781,-13.502,0.9529,3204.8
97.173,-989.64,113.82,28.18,217.4,5.6909,-17.915,0.93751,4252.4
-43.506,-1053.7,-562.03,-12.617,212.92,-28.101,-19.075,0.93346,4527.6
31.687,-937.44,-318.27,9.1892,221.06,-15.913,-16.97,0.9408,4028.1
-59.648,-1461.3,-629.24,-17.298,184.38,-31.462,-26.455,0.90772,6279.2
37.67,-771.86,-496.04,10.924,232.65,-24.802,-13.973,0.95126,3316.6
-23.231,-838.14,-658.11,-6.737,228.01,-32.906,-15.173,0.94707,3601.4
26.737,-925.35,-449.47,7.7537,221.9,-22.473,-16.752,0.94157,3976.1
33.658,-827.4,-130.25,9.7607,228.76,-6.5127,-14.978,0.94775,3555.3
-34.17,-1065,139.56,-9.9093,212.13,6.9782,-19.279,0.93275,4576.1
-133.5,-1026.6,-1005.6,-38.716,214.81,-50.278,-18.584,0.93517,4411.2
-19.912,-737.43,-174.79,-5.7744,235.06,-8.7396,-13.35,0.95343,3168.7
57.112,-746.2,-48.104,16.563,234.44,-2.4052,-13.509,0.95288,3206.4
-43.193,-868.82,-165.05,-12.526,225.86,-8.2526,-15.728,0.94514,3733.2
14.719,-585.19,11.762,4.2684,245.71,0.58809,-10.594,0.96305,2514.5
36.428,-728.6,-75.382,10.564,235.67,-3.7691,-13.19,0.95399,3130.7
-64.954,-903.07,-251.49,-18.837,223.46,-12.575,-16.348,0.94297,3880.4
31.232,-979.47,-191.06,9.0574,218.11,-9.5528,-17.731,0.93815,4208.7
-108.96,-850.17,-503.44,-31.6,227.16,-25.172,-15.391,0.94631,3653.1
-26.584,-802.46,-475.28,-7.7093,230.5,-23.764,-14.527,0.94933,3448.1
-45.993,-1036.9,-430.87,-13.338,214.1,-21.543,-18.771,0.93452,4455.3
81.282,-1250.2,-834.83,23.572,199.16,-41.742,-22.632,0.92105,5371.9
-116.1,-1019.9,-268.36,-33.669,215.28,-13.418,-18.464,0.93559,4382.5
30.844,-688.8,127.96,8.9448,238.46,6.3982,-12.469,0.9565,2959.7
13.82,-779.77,-327.91,4.0078,232.09,-16.395,-14.116,0.95076,3350.6
-182.38,-842.59,-292.23,-52.89,227.7,-14.612,-15.253,0.94679,3620.5
-46.32,-980.11,-522.52,-13.433,218.07,-26.126,-17.743,0.93811,4211.4
-93.694,-824.24,-456.41,-27.171,228.98,-22.821,-14.921,0.94795,3541.7
-102.5,-1140.4,-255.35,-29.725,206.85,-12.768,-20.644,0.92799,4900
34.753,-825.51,-271.95,10.078,228.89,-13.597,-14.944,0.94787,3547.1
-86.938,-1056.7,-329.61,-25.212,212.71,-16.48,-19.13,0.93327,4540.6
-104.79,-1030.6,-474.88,-30.39,214.53,-23.744,-18.657,0.93492,4428.5
143.44,-983.75,275.74,41.598,217.81,13.787,-17.809,0.93788,4227.1
-117.71,-1442.7,10.101,-34.136,185.69,0.50507,-26.117,0.9089,6199
49.493,-664.89,136.9,14.353,240.13,6.8451,-12.036,0.95801,2856.9
4.5089,-848.17,-95.257,1.3076,227.3,-4.7628,-15.354,0.94644,3644.5
-77.463,-1110.2,-351.98,-22.464,208.96,-17.599,-20.098,0.92989,4770.5
23.954,-584.14,225.98,6.9468,245.79,11.299,-10.575,0.96311,2510
61.291,-1368.1,-659.18,17.774,190.91,-32.959,-24.767,0.91361,5878.6
45.831,-703.12,52.853,13.291,237.46,2.6426,-12.729,0.9556,3021.2
-95.029,-1128.2,-723.18,-27.558,207.7,-36.159,-20.423,0.92876,4847.6
11.327,-672.87,-61.532,3.2848,239.58,-3.0766,-12.181,0.95751,2891.2
-6.9548,-632.07,-53.888,-2.0169,242.43,-2.6944,-11.442,0.96009,2716
-18.16,-797.49,-368.09,-5.2663,230.85,-18.404,-14.437,0.94964,3426.7
-95.887,-1245.7,-301.84,-27.807,199.48,-15.092,-22.55,0.92134,5352.5
-9.7057,-625.22,-22.116,-2.8147,242.91,-1.1058,-11.318,0.96052,2686.5
-16.854,-765.66,-320.08,-4.8875,233.08,-16.004,-13.861,0.95165,3289.9
-19.555,-1282.9,-36.017,-5.671,196.87,-1.8009,-23.224,0.91899,5512.5
51.051,-1072,201.17,14.805,211.64,10.059,-19.406,0.93231,4606.3
87.061,-774.69,31.909,25.248,232.45,1.5954,-14.024,0.95108,3328.7
-19.852,-563.8,155.28,-5.757,247.21,7.7638,-10.207,0.9644,2422.6
107.03,-1366.6,262.54,31.038,191.01,13.127,-24.74,0.9137,5872.2
-35.84,-689.34,-70.577,-10.394,238.42,-3.5289,-12.479,0.95647,2962
-134.98,-1027,-573.37,-39.145,214.79,-28.669,-18.591,0.93515,4412.7
52.913,-906.87,-170.77,15.345,223.2,-8.5383,-16.417,0.94273,3896.7
16.627,-868.57,-295.95,4.8218,225.88,-14.797,-15.724,0.94515,3732.2
-12.913,-1499.3,-476.12,-3.7449,181.73,-23.806,-27.142,0.90532,6442.3
-77.822,-1055,-328.16,-22.569,212.83,-16.408,-19.098,0.93338,4533.2
-12.335,-1013.3,-450.86,-3.5771,215.74,-22.543,-18.344,0.93601,4354.1
