% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-104.03,1.5706e-14,0,59.867,0,0,-40.133,0.59867,1.6155e+07
-139.44,1.5706e-14,0,80.25,0,0,-19.75,0.8025,7.9504e+06
-145.57,1.5706e-14,0,83.774,0,0,-16.226,0.83774,6.5319e+06
-118.92,3.1412e-14,0,68.436,0,0,-31.564,0.68436,1.2706e+07
-109.02,3.1412e-14,0,62.738,0,0,-37.262,0.62738,1.4999e+07
-137.58,1.5706e-14,0,79.179,0,0,-20.821,0.79179,8.3816e+06
-132.09,0,0,76.018,0,0,-23.982,0.76018,9.6537e+06
-110.1,1.5706e-14,0,63.365,1.1869e-14,0,-36.635,0.63365,1.4747e+07
-123.55,1.5706e-14,0,71.103,1.1869e-14,0,-28.897,0.71103,1.1632e+07
-108.09,3.1412e-14,0,62.208,0,0,-37.792,0.62208,1.5213e+07
-139.69,1.5706e-14,0,80.392,0,0,-19.608,0.80392,7.8932e+06
-111.61,0,0,64.23,0,0,-35.77,0.6423,1.4399e+07
-104.51,1.5706e-14,0,60.146,0,0,-39.854,0.60146,1.6043e+07
-113.48,3.1412e-14,0,65.308,1.1869e-14,0,-34.692,0.65308,1.3965e+07
-118.87,3.1412e-14,0,68.412,0,0,-31.588,0.68412,1.2715e+07
-93.209,1.5706e-14,0,53.642,0,0,-46.358,0.53642,1.8661e+07
-101.01,0,0,58.131,0,0,-41.869,0.58131,1.6854e+07
-101.23,1.5706e-14,0,58.257,1.1869e-14,0,-41.743,0.58257,1.6803e+07
-121.7,1.5706e-14,0,70.036,0,0,-29.964,0.70036,1.2062e+07
-115.44,4.7118e-14,0,66.437,0,0,-33.563,0.66437,1.3511e+07
-107.01,1.5706e-14,0,61.583,1.1869e-14,0,-38.417,0.61583,1.5465e+07
-98.33,3.1412e-14,0,56.589,0,0,-43.411,0.56589,1.7475e+07
-125.43,1.5706e-14,0,72.187,0,0,-27.813,0.72187,1.1196e+07
-132.85,1.5706e-14,0,76.454,0,0,-23.546,0.76454,9.4781e+06
-111.85,1.5706e-14,0,64.367,0,0,-35.633,0.64367,1.4344e+07
-116.89,1.5706e-14,0,67.269,0,0,-32.731,0.67269,1.3176e+07
-126.23,1.5706e-14,0,72.646,1.1869e-14,0,-27.354,0.72646,1.1011e+07
-118.29,1.5706e-14,0,68.074,0,0,-31.926,0.68074,1.2852e+07
-120.47,0,0,69.33,0,0,-30.67,0.6933,1.2346e+07
-138.64,4.7118e-14,0,79.786,0,0,-20.214,0.79786,8.1369e+06
-119.3,3.1412e-14,0,68.658,0,0,-31.342,0.68658,1.2617e+07
-139.74,1.5706e-14,0,80.422,1.1869e-14,0,-19.578,0.80422,7.881e+06
-128.65,1.5706e-14,0,74.041,1.1869e-14,0,-25.959,0.74041,1.045e+07
-122.66,3.1412e-14,0,70.588,0,0,-29.412,0.70588,1.184e+07
-109.26,1.5706e-14,0,62.878,0,0,-37.122,0.62878,1.4943e+07
-123.56,3.1412e-14,0,71.111,0,0,-28.889,0.71111,1.1629e+07
-129.35,0,0,74.443,0,0,-25.557,0.74443,1.0288e+07
-138.18,3.1412e-14,0,79.523,0,0,-20.477,0.79523,8.2428e+06
-104.47,1.5706e-14,0,60.123,1.1869e-14,0,-39.877,0.60123,1.6052e+07
-130.47,3.1412e-14,0,75.088,0,0,-24.912,0.75088,1.0028e+07
-105.97,1.5706e-14,0,60.985,0,0,-39.015,0.60985,1.5705e+07
-96.392,1.5706e-14,0,55.474,1.1869e-14,0,-44.526,0.55474,1.7924e+07
-123.3,1.5706e-14,0,70.959,0,0,-29.041,0.70959,1.169e+07
-111.64,1.5706e-14,0,64.251,1.1869e-14,0,-35.749,0.64251,1.4391e+07
-105,1.5706e-14,0,60.425,0,0,-39.575,0.60425,1.5931e+07
-105.98,3.1412e-14,0,60.989,0,0,-39.011,0.60989,1.5704e+07
-120.28,4.7118e-14,0,69.224,0,0,-30.776,0.69224,1.2389e+07
-126.85,3.1412e-14,0,73.001,0,0,-26.999,0.73001,1.0868e+07
-128.03,1.5706e-14,0,73.684,0,0,-26.316,0.73684,1.0593e+07
-143.49,1.5706e-14,0,82.579,0,0,-17.421,0.82579,7.0127e+06
-116.56,1.5706e-14,0,67.078,0,0,-32.922,0.67078,1.3252e+07
-111.42,3.1412e-14,0,64.123,0,0,-35.877,0.64123,1.4442e+07
-100.24,1.5706e-14,0,57.686,0,0,-42.314,0.57686,1.7033e+07
-121.6,3.1412e-14,0,69.98,0,0,-30.02,0.6998,1.2084e+07
-113.69,0,0,65.428,0,0,-34.572,0.65428,1.3917e+07
-98.459,1.5706e-14,0,56.663,1.1869e-14,0,-43.337,0.56663,1.7445e+07
-121.13,0,0,69.709,0,0,-30.291,0.69709,1.2194e+07
-101.99,1.5706e-14,0,58.694,1.1869e-14,0,-41.306,0.58694,1.6627e+07
-99.822,1.5706e-14,0,57.448,1.1869e-14,0,-42.552,0.57448,1.7129e+07
-102.64,1.5706e-14,0,59.069,0,0,-40.931,0.59069,1.6477e+07
