% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-0.070138,-1.4644,-0.55112,-0.02034,0.39711,-0.027556,-0.102,0.79585,6.2923
-0.063175,-1.283,-1.3253,-0.018321,0.4098,-0.066267,-0.089367,0.82113,5.5131
0.0081246,-1.5175,-0.06587,0.0023561,0.39339,-0.0032935,-0.1057,0.78844,6.5205
0.018307,-1.9284,-0.4785,0.005309,0.36463,-0.023925,-0.13432,0.73116,8.2861
0.031639,-1.0357,-0.13356,0.0091754,0.42712,-0.0066781,-0.072136,0.85562,4.4502
-0.033933,-2.3009,-0.38309,-0.0098406,0.33855,-0.019155,-0.16026,0.67923,9.8866
0.050624,-1.3051,0.17497,0.014681,0.40826,0.0087483,-0.090902,0.81805,5.6078
-0.062502,-1.0929,0.20095,-0.018126,0.42311,0.010047,-0.076125,0.84763,4.6962
0.067636,-1.4991,-0.0032848,0.019615,0.39468,-0.00016424,-0.10441,0.79101,6.4413
-0.074815,-1.4197,0.17454,-0.021696,0.40024,0.0087271,-0.098882,0.80208,6.1001
-0.04382,-2.2408,-0.58882,-0.012708,0.34276,-0.029441,-0.15608,0.68761,9.6285
