% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-2.2016,-3.1412e-14,0,1.0597,0,0,-0.66049,0.61603,2.6588e+05
-1.8247,-1.5706e-14,0,1.1728,0,0,-0.54741,0.68177,2.2036e+05
-2.1774,-4.7118e-14,0,1.067,0,0,-0.65321,0.62027,2.6295e+05
-1.5692,-1.5706e-14,0,1.2494,0,0,-0.47075,0.72633,1.895e+05
-2.401,-3.1412e-14,0,0.99989,0,0,-0.72029,0.58127,2.8995e+05
-2.2275,-3.1412e-14,0,1.0519,0,0,-0.66824,0.61153,2.69e+05
-1.4931,0,0,1.2723,0,0,-0.44792,0.73961,1.8031e+05
-1.5794,1.5706e-14,0,1.2464,1.1869e-14,0,-0.47381,0.72456,1.9073e+05
-1.8052,-1.5706e-14,0,1.1786,0,0,-0.54156,0.68517,2.18e+05
-1.8965,-1.5706e-14,0,1.1512,0,0,-0.56894,0.66925,2.2903e+05
-1.9516,-4.7118e-14,0,1.1347,0,0,-0.58547,0.65964,2.3568e+05
-1.7222,0,0,1.2035,0,0,-0.51667,0.69964,2.0798e+05
-1.5808,-1.5706e-14,0,1.246,0,0,-0.47423,0.72432,1.909e+05
-2.6682,0,0,0.9197,0,0,-0.80047,0.53466,3.2223e+05
-1.9896,0,0,1.1233,0,0,-0.59689,0.65301,2.4027e+05
-2.0544,0,0,1.1039,0,0,-0.61632,0.64171,2.481e+05
-1.4996,-3.1412e-14,0,1.2703,0,0,-0.44988,0.73847,1.811e+05
-2.631,-1.5706e-14,0,0.93086,0,0,-0.78931,0.54114,3.1774e+05
-1.7311,0,0,1.2008,0,0,-0.51934,0.69809,2.0906e+05
-1.3752,0,0,1.3076,0,0,-0.41256,0.76016,1.6607e+05
-1.9422,-1.5706e-14,0,1.1375,0,0,-0.58265,0.66129,2.3454e+05
-1.7321,-1.5706e-14,0,1.2006,0,0,-0.51962,0.69793,2.0917e+05
-1.9025,-3.1412e-14,0,1.1494,0,0,-0.57074,0.66821,2.2975e+05
-2.284,0,0,1.035,0,0,-0.68521,0.60166,2.7583e+05
