% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
52.535,-550.82,40.356,15.235,179.23,2.0178,-12.133,0.94429,2366.8
-175.28,-639.11,-762.79,-50.831,173.05,-38.139,-14.078,0.93536,2746.2
2.4257,-503.29,-111.29,0.70346,182.56,-5.5647,-11.086,0.9491,2162.6
36.051,-686.07,-30.43,10.455,169.77,-1.5215,-15.112,0.93061,2948
-98.905,-1018.8,-436.82,-28.682,146.47,-21.841,-22.442,0.89696,4377.8
-40.215,-654.4,-137.85,-11.662,171.98,-6.8923,-14.415,0.93381,2811.9
59.781,-905.1,-67.03,17.337,154.43,-3.3515,-19.937,0.90846,3889.1
9.4982,-624.46,58.085,2.7545,174.08,2.9043,-13.755,0.93684,2683.2
-22.364,-749.92,-138.74,-6.4855,165.3,-6.9368,-16.519,0.92415,3222.3
27.302,-670.76,-206.67,7.9176,170.84,-10.333,-14.775,0.93216,2882.2
-21.599,-560.81,-316.97,-6.2637,178.53,-15.848,-12.353,0.94328,2409.7
-77.665,-728.93,-289.62,-22.523,166.76,-14.481,-16.056,0.92628,3132.1
-24.479,-661.18,-520.23,-7.099,171.51,-26.011,-14.564,0.93313,2841
17.738,-625.44,-320.08,5.1442,174.01,-16.004,-13.777,0.93674,2687.5
10.622,-501.01,161.52,3.0805,182.72,8.0759,-11.036,0.94933,2152.8
-71.555,-724.67,-66.433,-20.751,167.06,-3.3216,-15.962,0.92671,3113.9
-13.97,-728.87,-480.89,-4.0513,166.77,-24.045,-16.055,0.92628,3131.9
-88.343,-702.08,-115.67,-25.62,168.64,-5.7836,-15.465,0.92899,3016.8
-47.255,-1450.4,-592.75,-13.704,116.26,-29.638,-31.947,0.85331,6232.1
-107.62,-1048,-12.34,-31.21,144.43,-0.61699,-23.084,0.89401,4503.1
-393.85,-1795.5,-2016.8,-114.22,92.103,-100.84,-39.55,0.8184,7715.2
3.3038,-663.61,-323.52,0.95811,171.34,-16.176,-14.617,0.93288,2851.5
100.51,-1787.6,-371.11,29.149,92.658,-18.556,-39.376,0.8192,7681.1
-31.233,-624.81,17.324,-9.0574,174.05,0.86618,-13.763,0.93681,2684.7
19.414,-487.27,-75.271,5.63,183.68,-3.7635,-10.733,0.95072,2093.7
