% Change in the Price of gasoline,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of gasoline,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of Non-Biomass Electricity,Rebound effect on electricity,CO2 Reduction (megatonnes)
-164.06,-1520.6,-1286,-47.578,221.19,-64.3,-24.891,0.92403,6533.9
-45.995,-960.3,-361.4,-13.338,260.41,-18.07,-15.719,0.95202,4126.3
-41.428,-841.38,-869.12,-12.014,268.73,-43.456,-13.773,0.95796,3615.3
5.3279,-995.12,-43.195,1.5451,257.97,-2.1598,-16.289,0.95028,4275.9
12.005,-1264.6,-313.78,3.4815,239.11,-15.689,-20.7,0.93682,5433.7
20.748,-679.16,-87.586,6.0169,280.09,-4.3793,-11.117,0.96607,2918.3
-22.252,-1508.8,-251.22,-6.4531,222.01,-12.561,-24.699,0.92461,6483.3
33.198,-855.84,114.74,9.6273,267.72,5.7369,-14.009,0.95724,3677.4
-40.987,-716.71,131.77,-11.886,277.46,6.5887,-11.732,0.96419,3079.6
44.354,-983.04,-2.154,12.863,258.82,-0.1077,-16.092,0.95088,4224
-49.062,-930.97,114.46,-14.228,262.46,5.7229,-15.239,0.95349,4000.3
-28.736,-1469.4,-386.13,-8.3334,224.77,-19.306,-24.054,0.92658,6314.1
5.857,-1158.9,-283.62,1.6985,246.51,-14.181,-18.97,0.9421,4979.6
40.544,-1023,4.0816,11.758,256.02,0.20408,-16.746,0.94889,4395.7
79.03,-828.61,60.709,22.919,269.63,3.0355,-13.564,0.9586,3560.5
-263.68,-961.44,-1147.5,-76.467,260.33,-57.374,-15.738,0.95196,4131.2
3.6491,-757.11,-167.42,1.0582,274.63,-8.3712,-12.393,0.96217,3253.2
54.233,-1032.1,-45.778,15.728,255.38,-2.2889,-16.894,0.94843,4434.8
-148.79,-1532.7,-657.13,-43.148,220.34,-32.856,-25.089,0.92342,6585.7
-60.497,-984.44,-207.37,-17.544,258.72,-10.368,-16.115,0.95081,4230
89.932,-1361.6,-100.84,26.08,232.32,-5.0418,-22.288,0.93197,5850.5
14.289,-939.4,87.38,4.1437,261.87,4.369,-15.377,0.95307,4036.5
-33.643,-1128.1,-208.71,-9.7564,248.66,-10.435,-18.467,0.94364,4847.5
41.072,-1009.1,-310.9,11.911,257,-15.545,-16.517,0.94959,4335.8
-32.492,-843.65,-476.83,-9.4228,268.57,-23.841,-13.81,0.95785,3625.1
-116.83,-1096.6,-435.68,-33.882,250.87,-21.784,-17.95,0.94521,4711.8
-36.825,-994.64,-782.6,-10.679,258.01,-39.13,-16.281,0.95031,4273.8
26.685,-940.87,-481.51,7.7386,261.77,-24.076,-15.401,0.95299,4042.8
15.98,-753.7,242.98,4.6341,274.87,12.149,-12.337,0.96234,3238.5
-107.64,-1090.2,-99.937,-31.217,251.32,-4.9969,-17.845,0.94553,4684.3
-21.015,-1096.5,-723.43,-6.0945,250.88,-36.171,-17.948,0.94522,4711.4
-132.9,-1056.2,-174.01,-38.54,253.7,-8.7004,-17.289,0.94723,4538.2
-71.088,-2181.8,-891.7,-20.616,174.9,-44.585,-35.715,0.89099,9375.1
-161.9,-1576.5,-18.563,-46.951,217.27,-0.92816,-25.806,0.92123,6774.1
-592.49,-2701.1,-3034,-171.82,138.55,-151.7,-44.215,0.86505,11606
4.9701,-998.3,-486.69,1.4413,257.75,-24.334,-16.341,0.95012,4289.6
151.21,-2689.2,-558.28,43.85,139.39,-27.914,-44.019,0.86564,11555
-46.984,-939.92,26.061,-13.625,261.84,1.303,-15.386,0.95304,4038.7
29.205,-733.02,-113.23,8.4694,276.32,-5.6617,-11.999,0.96338,3149.7
14.493,-1132.3,-13.95,4.2029,248.37,-0.69752,-18.535,0.94343,4865.5
58.942,-1916,-1039.8,17.093,193.51,-51.991,-31.363,0.90427,8232.8
-0.31334,-1005.2,-174.93,-0.090868,257.27,-8.7463,-16.455,0.94978,4319.3
112.37,-974.55,62.289,32.587,259.41,3.1144,-15.953,0.95131,4187.6
-98.604,-744.6,-260.92,-28.595,275.51,-13.046,-12.188,0.9628,3199.4
-165.54,-1041.5,-308.09,-48.007,254.72,-15.404,-17.049,0.94796,4475.4
-349.14,-1076.5,-706.59,-101.25,252.27,-35.33,-17.622,0.94621,4625.8
55.988,-812.28,71.156,16.237,270.77,3.5578,-13.296,0.95942,3490.3
103.8,-1134.9,420.31,30.101,248.19,21.015,-18.577,0.9433,4876.4
10.642,-750.99,-59.024,3.0862,275.06,-2.9512,-12.293,0.96248,3226.9
-64.941,-890.59,-423.86,-18.833,265.29,-21.193,-14.578,0.9555,3826.8
-125.82,-1031.9,-375.39,-36.488,255.39,-18.77,-16.892,0.94844,4434.2
-8.976,-797.97,-202.98,-2.603,271.77,-10.149,-13.062,0.96013,3428.8
