% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.24599,-1.5706e-14,0,0.14932,0,0,-0.073796,0.66925,29706
-0.25313,-4.7118e-14,0,0.14718,0,0,-0.07594,0.65964,30569
-0.22339,0,0,0.1561,0,0,-0.067016,0.69964,26977
-0.20504,-1.5706e-14,0,0.16161,0,0,-0.061511,0.72432,24761
-0.34609,0,0,0.11929,0,0,-0.10383,0.53466,41795
-0.25807,0,0,0.1457,0,0,-0.07742,0.65301,31165
-0.26647,0,0,0.14318,0,0,-0.079941,0.64171,32180
-0.19451,-3.1412e-14,0,0.16477,0,0,-0.058353,0.73847,23490
-0.34127,-1.5706e-14,0,0.12074,0,0,-0.10238,0.54114,41212
-0.22454,0,0,0.15576,0,0,-0.067362,0.69809,27116
-0.17837,0,0,0.16961,0,0,-0.053512,0.76016,21541
-0.25191,-1.5706e-14,0,0.14755,0,0,-0.075573,0.66129,30422
-0.22466,-1.5706e-14,0,0.15572,0,0,-0.067398,0.69793,27131
-0.24676,-3.1412e-14,0,0.14909,0,0,-0.074029,0.66821,29800
-0.29626,0,0,0.13424,0,0,-0.088877,0.60166,35777
-0.30189,-3.1412e-14,0,0.13255,0,0,-0.090567,0.59409,36457
-0.25532,-1.5706e-14,0,0.14652,0,0,-0.076597,0.6567,30834
-0.25503,-1.5706e-14,0,0.14661,0,0,-0.07651,0.65709,30799
-0.26675,-1.5706e-14,0,0.1431,0,0,-0.080024,0.64134,32213
-0.24919,0,0,0.14836,0,0,-0.074758,0.66494,30094
-0.22675,-3.1412e-14,0,0.15509,0,0,-0.068025,0.69512,27383
-0.26635,0,0,0.14321,0,0,-0.079906,0.64187,32166
-0.3298,0,0,0.12418,0,0,-0.098941,0.55655,39828
-0.24672,0,0,0.1491,0,0,-0.074016,0.66827,29795
-0.24972,-1.5706e-14,0,0.1482,0,0,-0.074916,0.66423,30157
-0.33671,-3.1412e-14,0,0.12211,0,0,-0.10101,0.54727,40662
-0.20316,-1.5706e-14,0,0.16217,0,0,-0.060949,0.72683,24535
-0.34335,-3.1412e-14,0,0.12011,0,0,-0.10301,0.53834,41464
-0.24558,0,0,0.14945,0,0,-0.073673,0.6698,29657
-0.21771,0,0,0.15781,0,0,-0.065312,0.70728,26291
-0.30492,0,0,0.13164,0,0,-0.091475,0.59002,36823
-0.26688,0,0,0.14305,0,0,-0.080065,0.64116,32230
-0.30194,0,0,0.13254,0,0,-0.090582,0.59402,36463
-0.25881,0,0,0.14547,0,0,-0.077644,0.65201,31255
-0.25801,-1.5706e-14,0,0.14571,0,0,-0.077404,0.65308,31159
-0.20863,-3.1412e-14,0,0.16053,0,0,-0.06259,0.71948,25195
-0.34768,-3.1412e-14,0,0.11882,0,0,-0.1043,0.53252,41987
-0.31547,-3.1412e-14,0,0.12848,0,0,-0.094642,0.57582,38098
-0.32275,-1.5706e-14,0,0.12629,0,0,-0.096825,0.56604,38976
-0.29041,0,0,0.136,0,0,-0.087124,0.60952,35071
-0.22757,0,0,0.15485,0,0,-0.068272,0.69401,27483
-0.23048,0,0,0.15398,0,0,-0.069143,0.69011,27833
-0.19819,0,0,0.16366,0,0,-0.059457,0.73352,23934
-0.18902,-1.5706e-14,0,0.16641,0,0,-0.056705,0.74585,22826
-0.28803,-3.1412e-14,0,0.13671,0,0,-0.086409,0.61272,34783
-0.27467,-3.1412e-14,0,0.14072,0,0,-0.082402,0.63068,33171
-0.23915,0,0,0.15137,0,0,-0.071746,0.67844,28881
-0.28219,-1.5706e-14,0,0.13846,0,0,-0.084656,0.62058,34078
-0.2589,0,0,0.14545,0,0,-0.077671,0.65189,31266
-0.27505,1.5706e-14,0,0.1406,1.1869e-14,0,-0.082514,0.63018,33216
-0.20223,-1.5706e-14,0,0.16245,0,0,-0.060668,0.72809,24422
-0.25297,0,0,0.14723,0,0,-0.075891,0.65986,30550
-0.2605,-3.1412e-14,0,0.14497,0,0,-0.07815,0.64974,31459
-0.23265,-1.5706e-14,0,0.15332,0,0,-0.069794,0.68719,28095
-0.41324,-1.5706e-14,0,0.099147,0,0,-0.12397,0.44437,49904
-0.331,-3.1412e-14,0,0.12382,0,0,-0.099299,0.55495,39972
-0.17698,-1.5706e-14,0,0.17002,0,0,-0.053095,0.76203,21373
-0.32098,-1.5706e-14,0,0.12683,0,0,-0.096293,0.56842,38762
