% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-2.2946,0,0,1.2371,0,0,-0.68838,0.64249,2.7711e+05
-2.2045,-1.5706e-14,0,1.2641,0,0,-0.66136,0.65653,2.6623e+05
-1.6546,-1.5706e-14,0,1.4291,0,0,-0.49639,0.7422,1.9982e+05
-1.6852,0,0,1.4199,0,0,-0.50556,0.73744,2.0351e+05
-2.5569,-1.5706e-14,0,1.1584,0,0,-0.76706,0.60163,3.0878e+05
-2.5499,-1.5706e-14,0,1.1605,0,0,-0.76498,0.60271,3.0794e+05
-1.7707,0,0,1.3943,0,0,-0.53122,0.72411,2.1384e+05
-1.9958,-3.1412e-14,0,1.3268,0,0,-0.59875,0.68904,2.4103e+05
-2.7753,-1.5706e-14,0,1.0929,0,0,-0.8326,0.56759,3.3516e+05
-1.9101,-1.5706e-14,0,1.3525,0,0,-0.57302,0.70241,2.3067e+05
-2.0366,-1.5706e-14,0,1.3145,0,0,-0.61098,0.68269,2.4595e+05
-2.7836,0,0,1.0904,0,0,-0.83508,0.5663,3.3616e+05
-3.4923,-1.5706e-14,0,0.87782,0,0,-1.0477,0.45589,4.2174e+05
-1.8506,-1.5706e-14,0,1.3703,0,0,-0.55518,0.71167,2.2349e+05
-1.8689,-1.5706e-14,0,1.3648,0,0,-0.56067,0.70882,2.257e+05
-1.9309,-3.1412e-14,0,1.3462,0,0,-0.57928,0.69915,2.3319e+05
-3.4748,1.5706e-14,0,0.88306,1.1869e-14,0,-1.0424,0.45861,4.1963e+05
-1.9023,-3.1412e-14,0,1.3548,0,0,-0.57069,0.70362,2.2973e+05
-3.2848,0,0,0.94008,0,0,-0.98543,0.48822,3.9668e+05
-2.8663,0,0,1.0656,0,0,-0.85988,0.55343,3.4614e+05
-2.1806,-3.1412e-14,0,1.2713,0,0,-0.65419,0.66025,2.6334e+05
-2.2221,-1.5706e-14,0,1.2589,0,0,-0.66663,0.65379,2.6835e+05
-2.4975,0,0,1.1763,0,0,-0.74925,0.61088,3.0161e+05
-2.337,0,0,1.2244,0,0,-0.70109,0.63589,2.8222e+05
-1.7695,0,0,1.3947,0,0,-0.53085,0.72431,2.1369e+05
-1.7911,-1.5706e-14,0,1.3882,0,0,-0.53733,0.72094,2.163e+05
-3.3588,-3.1412e-14,0,0.91787,0,0,-1.0076,0.47669,4.0562e+05
-2.2425,-1.5706e-14,0,1.2528,0,0,-0.67274,0.65062,2.7081e+05
-1.8749,-1.5706e-14,0,1.363,0,0,-0.56246,0.70789,2.2642e+05
-1.749,-1.5706e-14,0,1.4008,0,0,-0.52471,0.72749,2.1122e+05
-2.3548,-3.1412e-14,0,1.2191,0,0,-0.70643,0.63312,2.8437e+05
-1.8472,1.5706e-14,0,1.3713,1.1869e-14,0,-0.55417,0.7122,2.2308e+05
-1.7654,-3.1412e-14,0,1.3959,0,0,-0.52962,0.72495,2.132e+05
-2.3142,-1.5706e-14,0,1.2313,0,0,-0.69425,0.63945,2.7947e+05
-2.6325,0,0,1.1358,0,0,-0.78975,0.58985,3.1791e+05
-2.8546,-3.1412e-14,0,1.0691,0,0,-0.85637,0.55525,3.4473e+05
-1.8268,-1.5706e-14,0,1.3775,0,0,-0.54805,0.71538,2.2061e+05
-2.4644,-3.1412e-14,0,1.1862,0,0,-0.73933,0.61603,2.9761e+05
-2.0425,-1.5706e-14,0,1.3128,0,0,-0.61275,0.68177,2.4666e+05
-2.4373,-4.7118e-14,0,1.1943,0,0,-0.73118,0.62027,2.9433e+05
-1.7565,-1.5706e-14,0,1.3986,0,0,-0.52695,0.72633,2.1212e+05
-2.6876,-3.1412e-14,0,1.1192,0,0,-0.80627,0.58127,3.2456e+05
-2.4934,-3.1412e-14,0,1.1775,0,0,-0.74801,0.61153,3.0111e+05
-1.6713,0,0,1.4241,0,0,-0.50139,0.73961,2.0183e+05
-1.7679,1.5706e-14,0,1.3951,1.1869e-14,0,-0.53036,0.72456,2.135e+05
-2.0207,-1.5706e-14,0,1.3193,0,0,-0.6062,0.68517,2.4403e+05
-2.1228,-1.5706e-14,0,1.2887,0,0,-0.63685,0.66925,2.5636e+05
-2.1845,-4.7118e-14,0,1.2701,0,0,-0.65536,0.65964,2.6381e+05
-1.9278,0,0,1.3472,0,0,-0.57834,0.69964,2.3281e+05
-1.7694,-1.5706e-14,0,1.3947,0,0,-0.53083,0.72432,2.1368e+05
-2.9867,0,0,1.0295,0,0,-0.89602,0.53466,3.6069e+05
-2.2271,0,0,1.2574,0,0,-0.66813,0.65301,2.6895e+05
-2.2996,0,0,1.2356,0,0,-0.68989,0.64171,2.7771e+05
-1.6786,-3.1412e-14,0,1.4219,0,0,-0.50358,0.73847,2.0271e+05
-2.9451,-1.5706e-14,0,1.042,0,0,-0.88353,0.54114,3.5566e+05
-1.9378,0,0,1.3442,0,0,-0.58133,0.69809,2.3401e+05
-1.5394,0,0,1.4637,0,0,-0.46181,0.76016,1.859e+05
-2.174,-1.5706e-14,0,1.2733,0,0,-0.65219,0.66129,2.6254e+05
-1.9388,-1.5706e-14,0,1.3439,0,0,-0.58164,0.69793,2.3414e+05
-2.1296,-3.1412e-14,0,1.2866,0,0,-0.63887,0.66821,2.5717e+05
-2.5567,0,0,1.1585,0,0,-0.767,0.60166,3.0875e+05
