Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original
25,Brazil,corn,0.0824211940298506,-0.0206052985074627,1177549387.56886,33794718.3736203,820049230.574866,357500156.99399,-1211344105.94248,0.0304735411977338,-0.0407860186883437,29699984085.2,29699984085.2
25,Canada,corn,0.261934146341463,-0.0602448536585365,462280480.023049,27093818.5937965,206875040.70948,255405439.313569,-489374298.616845,0.145699019005694,-0.116860264924735,4187687739.13043,4187687739.13043
25,China,corn,-0.0840130434782608,0.00840130434782612,-8123167736.88247,77408930.7127301,-1842783632.34776,-6280384104.53471,8045758806.16968,-0.0704327754775937,0.0168731906103968,476836834950,476836834950
25,Egypt,corn,0.0471188034188034,-0.0157847991452992,119227724.135329,1679631.73012572,71293479.8108831,47934244.3244462,-120907355.865455,0.0211805941330496,-0.0313204384065409,3860334082.68657,3860334082.68657
25,India,corn,0.139247826086957,-0.0348119565217391,504325980.424293,16992014.0354728,244054280.96036,260271699.463933,-521317994.459765,0.076324459583382,-0.0684120407266069,7620266680,7620266680
25,Indonesia,corn,0.020251038575668,-0.00797890919881307,117774512.307762,812550.906563941,80247825.663641,37526686.6441212,-118587063.214327,0.00742191016141393,-0.0158941554056236,7461048428.68021,7461048428.68021
25,Mexico,corn,-0.116122253521127,0.0156765042253521,-651498455.27871,13057019.1413621,-224884012.244674,-426614443.034036,638441436.137352,-0.0878680068236167,0.0315987612354319,20204634965.9259,20204634965.9259
25,Pakistan,corn,-0.0761507462686565,0.0296987910447762,-67222645.6372719,1648355.83235217,-43291915.394679,-23930730.2425929,65574289.8049197,-0.0327943981767574,0.0602796002790733,1087835511.53846,1087835511.53846
25,Russia,corn,-0.0403011764705885,0.0114858352941176,-70230812.7110667,827368.033820277,-41059249.6933227,-29171563.0177441,69403444.6772456,-0.0201616778621898,0.0231035950006388,3004010617.19298,3004010617.19298
25,South Africa,corn,-0.0924455319148939,0.0175646510638298,-238790797.731854,5034083.52874403,-108909179.805,-129881617.926854,233756714.20311,-0.0602515931596895,0.0354378190946537,6596250000,6596250000
25,Thailand,corn,0.181266296296297,-0.0217519555555556,189115563.992191,4797411.2600023,52932192.6692926,136183371.322898,-193912975.252193,0.136126691473044,-0.0430307635406204,4506380070.83333,4506380070.83333
25,Ukraine,corn,0.140683968253968,-0.0492393888888889,547957462.83629,26080870.0935866,370772454.278577,177185008.557712,-574038332.929876,0.0492499983504224,-0.0960542603596266,5976188154.28572,5976188154.28572
25,United States,corn,0.0831928665786001,-0.01426757661823,4285530119.71219,69052237.3179697,1660051880.83595,2625478238.87624,-4354582357.03018,0.0555505599441936,-0.0283315894939029,153700601865.889,153700601865.889
25,Vietnam,corn,0.111809583333333,-0.0178895333333333,195285697.819119,2680109.89461467,47940611.4344351,147345086.384684,-197965807.713734,0.0859114653628102,-0.0354590312637819,5582944616.875,5582944616.875
25,Argentina,soybean,0.324463768115942,-0.00811159420289851,5007834127.10659,298187413.260752,1838032116.75825,3169802010.34834,-5306021540.36731,0.229818537862194,-0.0161573904452845,328395947250,328395947250
25,Brazil,soybean,0.218357894736842,-0.00873431578947369,7745619844.4248,336794019.025933,3084789028.87232,4660830815.55248,-8082413863.45074,0.151047059031472,-0.0173923433066371,464711035250,464711035250
25,Canada,soybean,0.175578947368421,-0.0438947368421052,408414300.628479,22022385.1572762,250854507.1872,157559793.441279,-430436685.785755,0.0748327154728926,-0.0858627257617727,5013079680,5013079680
25,China,soybean,0.033673684210526,-0.000841842105263349,352979675.349264,2846921.53781486,169088806.55981,183890868.789454,-355826596.887146,0.0224454257528367,-0.00168297551239642,211427079162,211427079162
25,India,soybean,0.173496551724138,-0.0130122413793103,524785518.555571,20719717.8326003,238848756.6663,285936761.889272,-545505236.388172,0.110182662307068,-0.0258551643329072,21098502000,21098502000
25,Japan,soybean,0.147656179775281,-0.0110742134831461,50659256.4648875,1730779.55970205,23443374.49792,27215881.9669675,-52390036.0245895,0.0935957907295276,-0.0220257887620218,2378577066.66667,2378577066.66667
25,United States,soybean,0.0760212765957446,-0.0250109999999999,2858201979.82061,118473865.683134,3116860726.06062,-258658746.240009,-2976675845.50374,-0.0100745509077465,-0.0493964498789999,60260926702.1277,60260926702.1277
26,Argentina,corn,0.0102846666666667,-0.00359963333333344,48378776.9533994,263113.007928581,51166074.0121696,-2787297.05877018,-48641889.9613285,-0.000905039063453059,-0.00718630930653233,6768688611.42857,6768688611.42857
26,Australia,corn,0.0890753153153152,-0.0289494774774775,8943584.09262666,230088.999099133,5166167.49061506,3777416.60201161,-9173673.0917258,0.0408444905355537,-0.0570608827087359,160769912,160769912
26,Brazil,corn,-0.0250525373134327,0.00626313432835811,-376317315.428157,3122298.8080617,-249260086.433448,-127057228.994709,373195016.620094,-0.0108304391662274,0.0125654955083314,29699984085.2,29699984085.2
26,Canada,corn,-0.0236893902439026,0.00544855975609751,-45979665.0779025,221612.242165451,-18709830.8469541,-27269834.2309484,45758052.8357372,-0.0155563957704874,0.010926806315611,4187687739.13043,4187687739.13043
26,China,corn,0.256089130434782,-0.0256089130434782,23390578567.0171,719250087.819859,5617185599.3945,17773392967.6226,-24109828654.837,0.199323699876848,-0.050562009659688,476836834950,476836834950
26,Egypt,corn,-0.0120168205128205,0.00402563487179483,-31252396.3464835,109245.79091801,-18182145.7350481,-13070250.6114354,31143150.5555658,-0.00577532153306257,0.00806747547971082,3860334082.68657,3860334082.68657
26,India,corn,-0.133672391304348,0.033418097826087,-533478260.806981,15658546.4619004,-234282431.983263,-299195828.823718,517819714.34508,-0.0877389281723917,0.0679529649144878,7620266680,7620266680
26,Indonesia,corn,-0.0223350148367952,0.00879999584569733,-132880563.683416,988390.284754503,-88505899.0985055,-44374664.5849104,131892173.398661,-0.00877628171960328,0.0176774316182788,7461048428.68021,7461048428.68021
26,Mexico,corn,0.256821126760563,-0.034670852112676,1312869755.23857,63866721.6840924,497363456.734897,815506298.503671,-1376736476.92266,0.167966448796264,-0.0681396362391329,20204634965.9259,20204634965.9259
26,Pakistan,corn,-0.0428859701492535,0.0167255283582091,-37216359.1286914,522797.039468833,-24380795.7543864,-12835563.374305,36693562.0892227,-0.0175897087908653,0.0337308000152791,1087835511.53846,1087835511.53846
26,Russia,corn,0.0864586554621847,-0.0246407168067227,142410166.315128,3807853.60981904,88084960.1341419,54325206.1809864,-146218019.924947,0.0375464045636453,-0.0486742686886962,3004010617.19298,3004010617.19298
26,South Africa,corn,0.240187234042553,-0.0456355744680851,554327969.891103,33981958.7139115,282962238.6,271365731.291103,-588309928.605015,0.125885540234348,-0.0891885432791381,6596250000,6596250000
26,Thailand,corn,-0.649366666666667,0.077924,-791241419.176698,61567683.1597834,-189623786.745393,-601617632.431305,729673736.016914,-0.601367237711712,0.161920149776,4506380070.83333,4506380070.83333
26,Ukraine,corn,0.0265801587301587,-0.00930305555555554,109745404.214875,930996.38871685,70051981.1163138,39693423.0985613,-110676400.603591,0.0110331062319531,-0.0185195642684411,5976188154.28572,5976188154.28572
26,United States,corn,0.0276214002642009,-0.00473707014531045,1445120080.81687,7611968.08924067,551164533.038264,893955547.77861,-1452732048.9061,0.0189145468848279,-0.00945170045705919,153700601865.889,153700601865.889
26,Vietnam,corn,-0.0560399999999999,0.00896639999999998,-101239949.855455,673272.377975609,-24028279.0141187,-77211670.8413365,100566677.47748,-0.0450192670000001,0.01801319632896,5582944616.875,5582944616.875
26,Argentina,soybean,0.0502869565217389,-0.00125717391304353,818020061.943357,7162548.84203543,284867064.442012,533152997.501345,-825182610.7854,0.0386549197529028,-0.00251276733983933,328395947250,328395947250
26,Brazil,soybean,0.0536394736842104,-0.00214557894736837,1971685762.54144,20323363.7007452,757776402.520058,1213909360.02138,-1992009126.24219,0.0393400760547174,-0.00428655438571746,464711035250,464711035250
26,Canada,soybean,0.130068421052631,-0.0325171052631579,308635578.021872,12085460.6406006,185832357.19776,122803220.824112,-320721038.662473,0.0583251493440837,-0.0639768483916204,5013079680,5013079680
26,China,soybean,0.113322105263158,-0.00283305263157912,1164029019.62761,32242113.0669783,569034840.856606,594994178.771008,-1196271132.69464,0.0726240391972118,-0.00565807907594482,211427079162,211427079162
26,India,soybean,-0.113186206896552,0.00848896551724137,-368547710.430218,8818386.99283168,-155820876.670801,-212726833.759417,359729323.437386,-0.0819720022458748,0.0170499935700357,21098502000,21098502000
26,Japan,soybean,0.00221615730337119,-0.000166211797752788,790239.54143788,389.887820397947,351859.337606505,438380.203831375,-790629.42925787,0.00150759552336274,-0.000332395969143794,2378577066.66667,2378577066.66667
26,United States,soybean,0.0981141199226307,-0.0322795454545454,3630260558.9152,197340065.479227,4022663927.1665,-392403368.251301,-3827600624.39442,-0.015283796768081,-0.0635171218543388,60260926702.1277,60260926702.1277
