Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
12,Mexico,corn,0.0138504155124652,-0.00895290858725757,74765924.4933539,453344.995080326,65463017.2896005,9302907.20375347,-75219269.4884343,0.00191608119932702,-0.0178256626023433,4219718008.04455,4219718008.04455,23273257
12,United States,corn,0.0222638856339349,-0.0143913756737757,1154140269.24926,11150497.7881652,1001666822.36001,152473446.889244,-1165290767.03742,0.00322607334004951,-0.0285756396537674,40779166491.3366,40779166491.3366,361091140
12,Argentina,soybean,0.033112582781457,-0.0214039735099337,529183978.503553,8699230.39072846,525433515.600002,3750462.9035511,-537883208.894279,0.000271917898337693,-0.0423498169378535,12700957118.2704,12700957118.2704,53397715
12,Brazil,soybean,0.0324412003244122,-0.0209699918896998,1174120137.20261,19297003.2480131,1189660250.24,-15540113.0373917,-1193417140.45061,-0.00050362016219986,-0.0415002432195458,28756870993.1931,28756870993.1931,86760520
12,China,soybean,0.076614374315943,-0.0495235315578257,755773194.685986,34013259.4367019,887908039.199999,-132134844.514013,-789786454.122689,-0.0161297246418527,-0.0965944829376924,8176310179.45544,8176310179.45544,12154000
12,United States,soybean,0.0244191209116474,-0.0157845197572886,944641371.763062,15976280.2129386,1308505762.41,-363864390.646938,-960617651.97599,-0.0141722264581275,-0.0313198884506092,30671170923.5767,30671170923.5767,106877870
13,Argentina,corn,-0.000742721330956611,0.0004800950683302,-3521678.87249064,1759.53729500863,-4738082.02799916,1216403.15550852,3519919.33519506,0.00039496772300564,0.000960420627935186,3664976816.21287,3664976816.21287,33087165
13,Brazil,corn,-0.000937734433608228,0.000606151537884501,-13936531.9874115,6962.67443857646,-14849992.0425987,913460.055187225,13929569.3129749,7.78639172029791e-05,0.00121267049545577,11486689389.3874,11486689389.3874,79881614
13,China,corn,0.0862957238536836,-0.055781555899021,7718627910.3587,275486356.752531,6384704697.98999,1333923212.36871,-7994114267.11123,0.0149710826017005,-0.108451529819527,73711401585.7054,73711401585.7054,215646300
13,Mexico,corn,-0.00115420129270549,0.000746075715604758,-6301955.31144025,3148.22913250232,-5455251.4407995,-846703.870640755,6298807.08230686,-0.000174392083291725,0.00149270806018286,4219718008.04455,4219718008.04455,23273257
