Year,Country,Crop,Percent_Price_Change,Percent_Quantity_Change,Welfare_Transfer_to_Producer,Welfare_lost_by_Consumer,Welfare_lost_by_Producer,Change_in_Producer_Surplus,Change_in_Consumer_Surplus,Percent_Change_in_Producer_Surplus,Percent_Change_in_Consumer_Surplus,Producer_Surplus_Original,Consumer_Surplus_Original,Quantity_Original
10,China,soybean,0.0667726550079492,-0.0539523052464228,657125245.447349,29643988.5901431,887908039.2,-230782793.75265,-686769234.037492,-0.0281716978515304,-0.104993759251443,6541048143.56436,6541048143.56436,12154000
10,United States,soybean,0.0660938532716458,-0.0534038334434896,2419717723.95142,131036648.28156,3965168977,-1545451253.04857,-2550754372.23298,-0.0601940879657376,-0.103955697460519,24536936738.8614,24536936738.8614,106877870
11,Argentina,corn,0.0119363395225464,-0.0096445623342175,55773631.7428982,508998.201946946,85285476.5039994,-29511844.7611012,-56282629.9448452,-0.00958253525913881,-0.0191961070858163,2931981452.9703,2931981452.9703,33087165
11,Brazil,corn,0.0146579804560259,-0.0118436482084692,214422846.352635,1959038.03819314,267299856.766801,-52877010.4141655,-216381884.390831,-0.00450727006336995,-0.0235470244140522,9189351511.5099,9189351511.5099,79881614
11,China,corn,0.0703624733475479,-0.0568528784648188,6293256396.709,221269242.787484,6289410598.01999,3845798.68901062,-6514525639.49649,4.31627317890731e-05,-0.110473507139902,58969121268.5643,58969121268.5643,215646300
11,Mexico,corn,0.0175097276264594,-0.014147859922179,93984585.6050284,859679.701760326,98194525.9344008,-4209940.32937241,-94844265.3067884,-0.000867103942748608,-0.0280955579039806,3375774406.43564,3375774406.43564,23273257
11,United States,corn,0.07192118226601,-0.0581123152709359,3543069835.656,138394671.930424,3848509370.12,-305439534.463997,-3681464507.58642,-0.00646257010144987,-0.112847589355723,32623333193.0693,32623333193.0693,361091140
11,Argentina,soybean,0.0336879432624112,-0.0272198581560284,535111045.683751,10509834.8366356,623952299.775,-88841254.0912495,-545620880.520388,-0.00644121211685738,-0.0536987956340224,10160765694.6163,10160765694.6163,53397715
11,Brazil,soybean,0.0331010452961675,-0.0267456445993031,1190755891.59835,23381279.9617075,1412721547.16,-221965655.561646,-1214137171.56006,-0.00719340838691331,-0.0527759596935743,23005496794.5545,23005496794.5545,86760520
11,China,soybean,0.0484896661367249,-0.0391796502384737,486878319.029307,15632834.68593,644790361.8,-157912042.770693,-502511153.715237,-0.0192763519485855,-0.0768242554841383,6541048143.56436,6541048143.56436,12154000
11,United States,soybean,0.0680766688697953,-0.0550059484467943,2486097884.70206,139016780.161907,4084124046.31,-1598026161.60793,-2625114664.86396,-0.0622418385268569,-0.106986242529057,24536936738.8614,24536936738.8614,106877870
12,Argentina,corn,0.00795755968169744,-0.00642970822281178,37356137.612817,226221.423087528,56856984.3360002,-19500846.7231832,-37582359.0359054,-0.00633195087669576,-0.0128180752977929,2931981452.9703,2931981452.9703,33087165
12,Brazil,corn,0.00977198697068389,-0.00789576547231282,143670352.408408,870683.57253028,178199904.511201,-34529552.1027927,-144541035.98094,-0.00294332102506304,-0.0157291878322315,9189351511.5099,9189351511.5099,79881614
12,China,corn,0.0298507462686565,-0.0241194029850746,2770470572.26213,39824399.9874625,2668234799.16002,102235773.102112,-2810294972.2496,0.00114742752039115,-0.0476570603697927,58969121268.5643,58969121268.5643,215646300
12,Mexico,corn,0.0116731517509728,-0.00943190661478581,62997586.2382915,382079.867449026,65463017.2895992,-2465431.05130768,-63379666.1057401,-0.000507794604652371,-0.0187748523671818,3375774406.43564,3375774406.43564,23273257
12,United States,corn,0.0187192118226603,-0.0151251231527095,970025438.940397,9375206.71174407,1001666822.36001,-31641383.4196091,-979400645.652138,-0.000669476722503912,-0.0300214769550344,32623333193.0693,32623333193.0693,361091140
12,Argentina,soybean,0.028368794326241,-0.0229219858156029,453018253.151228,7452957.66808505,525433515.599998,-72415262.4487705,-460471210.819313,-0.00525028682566032,-0.0453185541974748,10160765694.6163,10160765694.6163,53397715
12,Brazil,soybean,0.0278745644599305,-0.0225226480836237,1008038794.99874,16580630.665366,1189660250.24,-181621455.241261,-1024619425.6641,-0.00588594346305544,-0.0445380264905489,23005496794.5545,23005496794.5545,86760520
12,China,soybean,0.0667726550079492,-0.0539523052464228,657125245.447349,29643988.5901431,887908039.2,-230782793.75265,-686769234.037492,-0.0281716978515304,-0.104993759251443,6541048143.56436,6541048143.56436,12154000
12,United States,soybean,0.0218109715796432,-0.0176232650363516,842951318.83937,14269890.9978619,1308505762.41,-465554443.570633,-857221209.837231,-0.0181329725372127,-0.0349359506021618,24536936738.8614,24536936738.8614,106877870
13,Argentina,corn,-0.000663129973474753,0.000535809018567582,-3144376.93803337,1570.9821047742,-4738082.02799966,1593705.0899663,3142805.95592833,0.000517478163120466,0.00107190512843949,2931981452.9703,2931981452.9703,33087165
13,Brazil,corn,-0.000814332247557131,0.000657980456026006,-12102852.2319965,6046.41369812742,-14849992.0425987,2747139.81060219,12096805.8182983,0.000234167948059748,0.00131639385033283,9189351511.5099,9189351511.5099,79881614
13,China,corn,0.0714285714285712,-0.0577142857142857,6382273726.05197,228025167.785356,6384704697.99001,-2430971.93803406,-6610298893.83734,-2.72836407292866e-05,-0.112097632653061,58969121268.5643,58969121268.5643,215646300
13,Mexico,corn,-0.000972762645914287,0.000785992217898871,-5311403.65672117,2653.33241284009,-5455251.44079977,143847.784078598,5308750.3243084,2.96277312673448e-05,0.00157260221956411,3375774406.43564,3375774406.43564,23273257
13,United States,corn,0.0019704433497537,-0.00159211822660104,103693831.427038,103880.406778321,105438612.879995,-1744781.45295715,-103797711.833817,-3.69165454342135e-05,-0.00318170161275452,32623333193.0693,32623333193.0693,361091140
13,Argentina,soybean,0.00177304964538988,-0.00143262411347516,29063148.6991414,29113.1158909522,32839594.7249994,-3776446.02585793,-29092261.815033,-0.000273801739397214,-0.00286319581509959,10160765694.6163,10160765694.6163,53397715
13,Brazil,soybean,0.00174216027874588,-0.00140766550522637,64657734.5460213,64768.0885365965,74353765.6400002,-9696031.09397888,-64722502.634552,-0.000314226591563078,-0.00281334948827848,23005496794.5545,23005496794.5545,86760520
13,China,soybean,0.0564387917329095,-0.0456025437201907,561795677.725495,21178478.8099364,750493699.799999,-188698022.074504,-582974156.53543,-0.0230344020740207,-0.0891254954466296,6541048143.56436,6541048143.56436,12154000
13,United States,soybean,0.0251156642432254,-0.0202934567085261,966851926.041297,18921692.0118573,1506764211.26,-539912285.218704,-985773618.053154,-0.02102915088789,-0.0401750890318715,24536936738.8614,24536936738.8614,106877870
14,Argentina,corn,0.0125994694960211,-0.0101803713527853,58826324.9985197,567124.539823604,90023558.5320004,-31197233.5334806,-59393449.5383439,-0.010129783235923,-0.0202571027446897,2931981452.9703,2931981452.9703,33087165
14,Brazil,corn,0.015472312703583,-0.0125016286644952,226144754.826491,2182755.34502387,282149848.809401,-56005093.9829102,-228327510.171515,-0.00477390990012868,-0.0248469666097252,9189351511.5099,9189351511.5099,79881614
14,China,corn,0.0543710021321961,-0.0439317697228146,4935303774.8779,132121510.672692,4859999098.47002,75304676.4078827,-5067425285.55061,0.000845170486833925,-0.0859335390546507,58969121268.5643,58969121268.5643,215646300
14,Mexico,corn,0.0184824902723736,-0.0149338521400779,99115913.682198,957853.001035417,103649777.375201,-4533863.6930027,-100073766.683234,-0.000933821094009061,-0.0296446843404142,3375774406.43564,3375774406.43564,23273257
